date,gross_pnl,vega_pnl,spread_cost_full,hedge_cost,positions,names_today,mean_iv,mean_relative_spread,net_vega,net_hedge_notional,gross_premium,long_pnl,short_pnl,unmarked_share,one_sided_mark_share,net_pnl_25,net_pnl_50
2018-12-27,7831.618630246843,7599.999999999998,303210.27888717403,180.59467643504055,88,437,0.38831818181818184,0.2051084573949046,8.526512829121202e-14,28801.442101518332,790216.8801154562,-18518.264287022044,26349.882917268886,0.0,0.0,-68151.5457679817,-143954.11548977523
2018-12-28,11766.0544021339,11443.181818181823,266412.21198247076,207.64216791791608,88,434,0.3828494318181818,0.18662764194706788,-1.1368683772161603e-13,-258363.30635634653,784108.7337902086,-29796.782284318193,41562.836686452094,0.0,0.0,-55044.64076140171,-121647.6937570194
2018-12-31,12404.382395591285,14227.083333333347,297639.47813144035,124.81146337465474,48,240,0.40139270833333335,0.1924689836386856,1.1368683772161603e-13,17320.408624287775,806926.9480389758,-7737.112167934705,20141.49456352599,0.0,0.0,-62130.29860064346,-136540.16813350352
2019-01-02,22215.63164243276,14330.000000000004,265121.5370182371,147.6310837161484,90,444,0.37672388888888886,0.16762271587084407,5.684341886080802e-14,-69431.97473210031,765395.0626219198,23630.73757331964,-1415.1059308868812,0.0,0.011111111111111112,-44212.38369584267,-110492.76795040193
2019-01-03,10606.826498517883,11814.444444444445,251572.2948116009,135.29267383536447,90,444,0.3970333333333334,0.15483841549057767,-5.684341886080802e-14,-184684.04070043637,803558.2983797276,1996.5064109184414,8610.32008759944,0.0,0.0,-52421.53987821771,-115314.61358111794
2019-01-04,10788.488750838786,4317.045454545444,222193.80089286072,124.57621433577567,88,440,0.3624136363636364,0.16694197460208396,2.842170943040401e-14,-78614.25221553497,731039.0054981607,1002.0855919627622,9786.403158876023,0.0,0.0,-44884.537686712174,-100432.98790992734
2019-01-07,8055.060558052398,7272.727272727274,218201.78050472992,128.6544379094749,88,440,0.36416193181818185,0.15305635358246025,-2.842170943040401e-14,52849.64047743337,735155.0432351319,-5622.946296611495,13678.006854663894,0.0,0.0,-46624.03900603956,-101174.48413222203
2019-01-08,5281.203946221274,10945.454545454542,211346.18416009043,116.43357693565237,88,439,0.3658613636363636,0.13799918185084767,0.0,-16614.838110673547,738075.541123703,-399.2848490036581,5680.488795224932,0.0,0.0,-47671.775670736984,-100508.3217107596
2019-01-09,1781.5143422792294,1149.9999999999998,213996.532994325,133.15317870526093,90,442,0.36212222222222223,0.14210254996654767,-2.842170943040401e-14,-148272.2260006523,732422.9989296173,-5378.230104818434,7159.744447097663,0.0,0.0,-51850.77208500728,-105349.90533358854
2019-01-10,8153.653309796034,5190.000000000002,215602.40754492363,132.89793376822055,90,443,0.36409777777777774,0.14287238499214908,-5.684341886080802e-14,-250948.46773934417,735867.7280227725,-12022.4280384299,20176.081348225933,0.0,0.0,-45879.84651020309,-99780.448396434
2019-01-11,7865.622868459416,-1002.2222222222235,198176.6814904502,122.1768099563332,90,447,0.3603455555555556,0.14115315633842332,-1.9895196601282805e-13,-116597.99456900546,727911.9889298439,-6647.705269510979,14513.328137970393,0.011111111111111112,0.011111111111111112,-41800.724314109466,-91344.89468672202
2019-01-14,655.0547946883029,1135.5555555555554,148471.89953200915,181.49024847290576,90,450,0.3586955555555556,0.100140692760877,2.842170943040401e-14,-322060.64732550865,733631.8670525652,-10508.724734501064,11163.779529189367,0.0,0.0,-36644.41033678689,-73762.38521978918
2019-01-15,868.5958124468957,-535.8695652174011,156796.25590098475,176.80805689713065,92,454,0.34852934782608697,0.11172276556560111,-2.2737367544323206e-13,-173682.57977769955,712927.3419656537,-7202.960809624021,8071.556622070916,0.0,0.0,-38507.27621969642,-77706.34019494262
2019-01-16,4135.34443422272,3888.0434782608863,170795.93304157327,226.00527406563222,92,455,0.3355885869565217,0.11446912539166802,-5.684341886080802e-14,-247650.7713168782,693158.6376821015,-1975.3210922241917,6110.665526446913,0.0,0.0,-38789.644100236226,-81488.62736062956
2019-01-17,-3732.3735908688354,-1576.6666666666704,141862.42968463412,201.36773016415023,90,445,0.326575,0.11566499627517016,-8.526512829121202e-14,-473516.5950138395,669951.8271683567,-3080.4037642684075,-651.9698266004278,0.0,0.0,-39399.34874219151,-74864.95616335004
2019-01-18,4542.558284027094,-7118.888888888886,154065.8205651908,196.77791312839403,90,448,0.313915,0.10865820377443554,8.526512829121202e-14,-50425.60241674986,644287.5192843333,15295.391569842655,-10752.833285815563,0.0,0.0,-34170.674770399004,-72687.1299116967
2019-01-22,3922.9996589207512,16787.444444444445,234532.51380604992,197.5345149950586,90,445,0.34181666666666666,0.183779219301513,-1.4210854715202004e-13,-383594.3395466949,702722.6319198519,1948.4247970419672,1974.5748618787838,0.0,0.0,-54907.66330758679,-113540.79175909926
2019-01-23,-4062.979468022384,9138.44444444444,179335.00665657848,225.08291325359693,90,444,0.3349381111111111,0.1357573173052975,-1.1368683772161603e-13,-324486.9237139425,690475.0110119283,-1879.1640025248084,-2183.815465497575,0.0,0.0,-49121.8140454206,-93955.56570956523
2019-01-24,-10855.766264141039,941.1111111111119,176288.4950058278,224.78862425342444,90,445,0.3322072222222222,0.13739115578547137,1.1368683772161603e-13,-448850.12435945304,682041.5094487023,-7145.811657993344,-3709.9546061476954,0.0,0.0,-55152.678639851416,-99224.80239130837
2019-01-25,2678.1878079842586,-9516.666666666677,167436.71971585232,271.31558829043854,90,449,0.31564888888888887,0.1334007628495131,0.0,-550959.0252916716,659463.8127715845,886.5226423762479,1791.6651656080105,0.0,0.0,-39452.30770926926,-81311.48763823234
2019-01-28,-406.0000377696781,4738.00000000002,192038.1636120921,144.99418216336176,50,244,0.346604,0.14211780114628714,2.2737367544323206e-13,-244791.3538485351,704385.1293296533,-1948.1550500826813,1542.1550123130032,0.0,0.0,-48560.53512295606,-96570.07602597908
2019-01-29,6698.482182897418,6675.555555555552,182956.17861095376,146.51469944082368,90,446,0.33227555555555555,0.13491250131271545,-1.7053025658242404e-13,-215998.14262933977,675954.8245008991,-1619.425646984906,8317.907829882324,0.0,0.0,-39187.077169281845,-84926.12182202029
2019-01-30,7547.190411740048,12004.444444444447,226479.69055935746,147.44573282722652,90,441,0.3357744444444445,0.13941887288760535,-2.842170943040401e-14,-84337.30757519841,681257.9029143648,4743.01084659876,2804.1795651412885,0.0,0.0,-49220.17796092654,-105840.10060076592
2019-01-31,4973.958301205638,984.4444444444323,227533.96022889248,160.4240415987606,90,441,0.32952722222222225,0.1737298642963186,-1.4210854715202004e-13,-321913.325501884,673744.900389651,-4275.36150840791,9249.31980961355,0.0,0.0,-52069.95579761624,-108953.44585483936
2019-02-01,-3232.402960841393,-14521.5909090909,193357.94989420738,126.93340155234797,88,435,0.3351414772727273,0.16885901123550948,-8.526512829121202e-14,-107544.74357785018,678148.7773000189,-10400.51526498041,7168.112304139016,0.0,0.0,-51698.823835945586,-100038.31130949744
2019-02-04,607.1808841583426,-417.7777777777686,174207.8893108243,121.23700072285641,90,447,0.31944833333333333,0.1345522342093171,1.7053025658242404e-13,-17147.30387000517,644200.9680270903,-2528.016439963819,3135.1973241221617,0.0,0.0,-43066.02844427059,-86618.00077197667
2019-02-05,-612.1618724497782,-4544.444444444441,161444.683375633,133.191554128949,90,447,0.31749888888888894,0.12911237072719467,2.842170943040401e-14,-14119.169773748186,641619.0166069946,-2764.8319287880445,2152.670056338267,0.0,0.0,-41106.524270486974,-81467.69511439523
2019-02-06,4422.8100491735195,14945.555555555547,180663.01731646518,121.58752995422716,90,445,0.32695,0.13553852287032433,2.2737367544323206e-13,16440.477134686207,659707.102349941,12928.617847454272,-8505.807798280752,0.0,0.011111111111111112,-40864.531809897,-86030.28613901329
2019-02-07,8463.520467459488,17360.00000000001,179604.6735301837,143.54959948009613,90,443,0.33614,0.13621867288037423,0.0,-74696.16199513071,680989.9179584504,466.6011011701395,7996.9193662893485,0.0,0.0,-36581.197514566535,-81482.36589711247
2019-02-08,-222.9303308180296,-12243.33333333333,165549.21919969848,133.36746181303897,90,448,0.3292833333333333,0.13496573371972873,1.1368683772161603e-13,-232202.52267687564,667394.4033955211,-6048.3836259657155,5825.453295147686,0.0,0.0,-41743.60259255569,-83130.9073924803
2019-02-11,8606.712116270714,9529.347826086956,139935.69546524264,192.79577679124532,92,455,0.33479619565217394,0.10006227766832143,1.1368683772161603e-13,-220982.27946049126,686547.2528536835,-2306.9192604223954,10913.631376693109,0.0,0.0,-26570.007526831192,-61553.93139314185
2019-02-12,14503.358825668305,13690.0,145823.85104688597,197.6297067656169,90,447,0.3218511111111111,0.11257202914517524,-2.842170943040401e-14,-248138.12869634756,661147.7279429873,-4212.566331151464,18715.92515681977,0.0,0.0,-22150.233642818803,-58606.1964045403
2019-02-13,2644.4151137178924,2943.47826086957,134894.25216367183,208.00687202660717,92,455,0.30587282608695654,0.10801542296676603,5.684341886080802e-14,-323331.51754411584,630680.0501402192,2371.606235237989,272.8088784799035,0.0,0.0,-31287.15479922667,-65010.71784014463
2019-02-14,-12368.636480041887,-8183.695652173909,135227.0087907623,223.36974743027397,92,454,0.31541032608695657,0.11552481369072698,0.0,-92798.55141529815,649643.2761098052,-3040.694930079994,-9327.941549961892,0.0,0.010869565217391304,-46398.75842516274,-80205.51062285331
2019-02-15,4685.54847796066,-7083.333333333341,136726.3493039754,288.0609685396936,90,448,0.3075222222222222,0.11097750006909385,0.0,338432.6642959981,648664.9941178065,-11042.455066335979,15728.00354429664,0.0,0.011111111111111112,-29784.099816572885,-63965.687142566734
2019-02-19,-10405.621429332443,2143.3333333333303,167821.28475034673,194.63680861838463,90,449,0.31377055555555555,0.12226395902563533,-8.526512829121202e-14,-102599.83356305643,644577.4432205756,-1812.6023107274257,-8593.019118605016,0.0,0.011111111111111112,-52555.579425537515,-94510.90061312419
2019-02-20,16211.222515371684,21500.000000000007,179754.1266480324,237.97915154579047,90,441,0.31045055555555556,0.1334366630826324,-3.410605131648481e-13,-123136.85570031632,641888.455445249,4254.093454565894,11957.129060805792,0.0,0.0,-28965.288298182204,-73903.8199601903
2019-02-21,-24486.233830308098,-5266.666666666682,206088.66539520852,295.0023279216411,90,445,0.31867055555555557,0.15164195017441764,1.1368683772161603e-13,-591032.2874259978,667889.5757860437,-870.2848729845839,-23615.94895732351,0.0,0.011111111111111112,-76303.40250703187,-127825.568855834
2019-02-22,6404.725467170445,-3843.3333333333303,213048.8645019467,257.07641942153697,90,446,0.3151905555555556,0.15383517135998534,1.1368683772161603e-13,-420777.727475055,653318.946362891,-1520.9329953823935,7925.6584625528385,0.0,0.0,-47114.56707773777,-100376.78320322443
2019-02-25,7209.090170582561,8216.66666666667,165528.1130652921,90.2098142680547,48,239,0.32340104166666667,0.12964264735305894,1.1368683772161603e-13,-28110.814420103598,649743.5963749534,-2438.8729624690477,9647.96313305161,0.0,0.0,-34263.14791000852,-75645.17617633153
2019-02-26,-3944.077336375622,7613.999999999982,210802.95047174388,103.89202093053984,50,244,0.336438,0.13353267978035005,-1.1368683772161603e-13,-69160.74820731535,676102.1955105514,2580.6770034165734,-6524.754339792195,0.0,0.0,-56748.70697524214,-109449.4445931781
2019-02-27,-2842.7727707723097,9116.666666666677,222547.40441947462,95.14155311259714,48,240,0.3338916666666667,0.16073507010430846,2.2737367544323206e-13,-62508.333928342916,671043.0646913734,1460.261708030494,-4303.034478802805,0.0,0.020833333333333332,-58574.76542875356,-114211.61653362222
2019-02-28,4733.138427627621,20237.50000000001,204216.5524562227,100.0434230785621,48,239,0.32301145833333333,0.15041135687875365,1.7053025658242404e-13,-77011.21489374802,648654.959055031,-4210.550466057716,8943.68889368534,0.0,0.0,-46421.043109506616,-97475.1812235623
2019-03-01,-6586.500754585027,-3827.083333333342,168885.61987806103,110.1604097758574,48,239,0.2868625,0.14908733042833378,1.1368683772161603e-13,-33417.42577386843,576347.2515475781,2722.0775996331927,-9308.57835421822,0.0,0.0,-48918.06613387614,-91139.47110339139
2019-03-04,7093.82848282284,7378.888888888898,147916.4909888325,162.52452987974513,90,448,0.2779605555555556,0.12598678093944227,2.842170943040401e-14,-202015.44804194325,568024.6769662907,-2625.4394022431215,9719.267885065961,0.0,0.0,-30047.81879426503,-67026.94154147315
2019-03-05,1057.5567725688848,6867.7777777777665,147724.82472607162,129.25588731104799,90,448,0.28013444444444446,0.13767407859466582,1.4210854715202004e-13,-56959.99850061049,569449.5254442376,1390.1377325033186,-332.5809599344336,0.0,0.0,-36002.90529626007,-72934.11147777797
2019-03-06,496.66163904185856,3815.5555555555607,151493.7762166583,150.27839946428315,90,446,0.2864827777777778,0.1192785828745068,2.842170943040401e-14,-95570.67384917097,586452.8881156935,7043.2664906271675,-6546.604851585309,0.0,0.0,-37527.060814587,-75400.50486875157
2019-03-07,5220.721111920963,3922.222222222225,143085.53235617594,160.1930809353035,90,441,0.2828966666666667,0.13265677789809235,0.0,-75067.43776338089,579201.7558552347,2617.115774390944,2603.6053375300194,0.0,0.0,-30710.855058058325,-66482.23814710231
2019-03-08,7366.305422195766,1501.1111111111125,141093.14753608653,141.71162222209708,90,446,0.28692555555555554,0.13010314234442039,-5.684341886080802e-14,-212400.95669862686,584906.5705797463,-11080.258369653795,18446.563791849563,0.0,0.0,-28048.693084047965,-63321.979968069594
2019-03-11,2166.686981758821,1730.0000000000036,155974.76196460237,120.84736142807772,90,447,0.2790827777777778,0.13607154719162617,1.7053025658242404e-13,-108101.60848878394,565793.4993442411,-3546.9131447969676,5713.600126555788,0.0,0.0,-36947.85087081985,-75941.54136197045
2019-03-12,6590.107403651909,5726.666666666671,153723.20626795158,146.3314648499421,90,448,0.26367944444444447,0.13629465680766154,0.0,-20279.260899369532,537264.2214807579,3404.1855065430036,3185.921897108905,0.0,0.011111111111111112,-31987.02562818593,-70417.82719517381
2019-03-13,4906.308947842606,6051.111111111105,140543.304307718,179.8932936510219,90,448,0.2526511111111111,0.14028283912763806,-1.1368683772161603e-13,-411009.18194592564,521653.5115001414,682.9726020205421,4223.336345822065,0.0,0.0,-30409.410422737918,-65545.23649966742
2019-03-14,4588.628744515669,10757.777777777777,168823.03486581458,191.34156813572397,90,450,0.2521022222222222,0.1428060949681777,-1.1368683772161603e-13,-386349.4172041586,521014.8745812319,-5154.940926221657,9743.569670737326,0.0,0.0,-37808.4715400737,-80014.23025652736
2019-03-15,5691.197140578133,3942.045454545455,160441.75149619346,154.6160117094924,88,440,0.24941647727272728,0.17937299599398107,-8.526512829121202e-14,-182472.80052381073,509444.8862015046,-3989.5160372647338,9680.713177842867,0.0,0.0,-34573.85674517972,-74684.2946192281
2019-03-18,-4687.275070237552,-3567.3913043478115,114661.00268145163,166.68799357503744,92,454,0.24899510869565217,0.10433144939585866,2.2737367544323206e-13,-111876.74408699089,510181.37852864026,3028.341972724168,-7715.6170429617205,0.0,0.0,-33519.2137341755,-62184.46440453841
2019-03-19,3733.9589194165987,6186.956521739121,135854.13680568925,169.32434081239865,92,454,0.25682989130434786,0.12912359756662167,2.842170943040401e-14,-222481.08549343073,526212.1248415565,2741.7035789607785,992.2553404558201,0.0,0.0,-30398.899622818113,-64362.43382424043
2019-03-20,5718.351954826758,7461.111111111115,136308.04984252815,187.24853677064814,90,449,0.2578577777777778,0.13334020670024083,-2.842170943040401e-14,-489321.8988431274,531298.0140332996,12848.237640660562,-7129.885685833803,0.0,0.0,-28545.909042575928,-62622.92150320797
2019-03-21,-1807.093935327155,7881.521739130436,122632.39728426744,182.13876649894854,92,454,0.2536521739130435,0.10578368305082382,1.1368683772161603e-13,-425507.7040757586,522107.3719466693,27428.614010394274,-29235.70794572143,0.0,0.0,-32647.332022892962,-63305.43134395982
2019-03-22,9417.630286277748,4993.478260869574,130062.47553962762,189.46869017079698,92,451,0.2690739130434783,0.12687193654189644,-2.5579538487363607e-13,-109469.50128741795,552411.5540345382,-1152.9392157448362,10570.569502022585,0.0,0.0,-23287.457288799953,-55803.07617370686
2019-03-25,6449.447548493368,11864.130434782617,160525.58153513473,173.0980952289585,92,451,0.292216847826087,0.12861691245767357,1.4210854715202004e-13,-97841.18959641714,595962.3771043468,-2076.9383656998803,8526.385914193248,0.0,0.0,-33855.04593051927,-73986.44131430295
2019-03-26,1613.5204813609873,8414.44444444444,161682.42479164904,165.55068060014398,90,445,0.28236611111111115,0.13850625824255017,-1.1368683772161603e-13,-345496.9790403712,574455.2663374118,2261.95436674481,-648.4338853838233,0.0,0.0,-38972.636397151415,-79393.24259506368
2019-03-27,-3731.2203538740882,3866.6666666666692,176033.73336184712,263.1903466290926,90,449,0.28815111111111114,0.14557483394162488,1.7053025658242404e-13,-889661.747210049,607193.84948357,1566.1896012929628,-5297.409955167051,0.0,0.0,-48002.844040964956,-92011.27738142674
2019-03-28,-2464.0023724299253,-1014.4444444444481,170350.53594325265,220.87377698589177,90,444,0.27672,0.13397811834895215,2.842170943040401e-14,-595641.5621997757,571570.6629408103,-3983.619817710272,1519.6174452803466,0.0,0.011111111111111112,-45272.51013522898,-87860.14412104213
2019-03-29,7054.997178751277,-3610.2272727272616,158507.62467666683,201.6805510054761,88,440,0.27467386363636365,0.15929428658853315,2.5579538487363607e-13,-580644.6158736763,562349.2831324105,1923.402650596938,5131.594528154339,0.0,0.0,-32773.58954142091,-72400.49571058761
2019-04-01,-9293.820204848822,781.2499999999939,200714.80729150568,100.34543772946787,48,240,0.283984375,0.16836441758701723,-1.7053025658242404e-13,-111647.67072598454,570575.6101029323,126.53879957497269,-9420.359004423795,0.0,0.0,-59572.867465454714,-109751.56928833113
2019-04-02,5094.66487273056,2435.555555555552,156434.91453698935,114.10056918023359,90,447,0.2734655555555556,0.13956242300432475,1.4210854715202004e-13,-173897.92320931656,553210.3645636655,5211.231655159503,-116.56678242894259,0.0,0.0,-34128.164330697015,-73236.89296494435
2019-04-03,3411.7684340712094,-695.6521739130498,155965.79945330665,125.33993835014095,92,451,0.2730206521739131,0.13753306774861168,5.684341886080802e-14,-127922.75939151116,552050.188315833,5641.234794291717,-2229.4663602205073,0.0,0.0,-35705.021367605594,-74696.47123093225
2019-04-04,6325.4271950471475,3842.222222222229,170393.64854153706,128.12858423459073,90,449,0.27472555555555556,0.15323866008159345,-5.684341886080802e-14,-202955.88191332997,555392.4427259696,-383.6108156306064,6709.038010677754,0.0,0.0,-36401.11352457171,-78999.52565995598
2019-04-05,4619.061123543812,-1678.260869565213,141692.08842949898,144.0267394761879,92,454,0.27140652173913044,0.14146086384852288,1.9895196601282805e-13,-51270.45496446778,550342.0294099658,-3920.8026079586034,8539.863731502415,0.0,0.0,-30947.98772330712,-66371.00983068187
2019-04-08,8045.592990566482,3692.3913043478365,139890.41586333406,134.0437699509273,92,455,0.2731451086956522,0.1186776856883514,-1.1368683772161603e-13,-347654.0505948504,555320.590049668,6483.45643668698,1562.1365538795023,0.0,0.0,-27061.05474521796,-62033.658711051474
2019-04-09,6545.75791609083,3157.6086956521735,129379.63186300111,144.45416373461623,92,457,0.2769233695652174,0.11679895487056398,-8.526512829121202e-14,-73154.60197231418,561406.5651040126,-67.12992230046692,6612.887838391297,0.0,0.0,-25943.60421339406,-58288.512179144345
2019-04-10,-3158.748070014365,-3485.86956521738,141669.81913831536,139.88750915392328,92,457,0.2774521739130435,0.1156189153345319,-1.1368683772161603e-13,-116895.49133129917,561812.9569529941,-1703.6598986177255,-1455.0881713966394,0.0,0.0,-38716.09036374713,-74133.54514832597
2019-04-11,-10566.118764259003,-2696.7391304347807,134950.92902495177,139.65602178378433,92,455,0.26760271739130437,0.1204320147700597,1.7053025658242404e-13,-200338.23404971295,542876.1598079993,-4231.402523730761,-6334.716240528243,0.0,0.0,-44443.507042280726,-78181.23929851867
2019-04-12,3213.5979616134177,-1418.478260869568,139261.2337684017,131.39436079634712,92,454,0.2585021739130435,0.1318120627915464,-1.9895196601282805e-13,-133657.11550069877,523258.73531868437,-6161.721753194626,9375.319714808043,0.0,0.0,-31733.104841283355,-66548.41328338378
2019-04-15,-24395.68139778446,-4455.319148936173,92019.84768764667,210.4639936276272,94,462,0.25874255319148937,0.08226456177765255,5.684341886080802e-14,-72990.47175690791,532867.7252001317,-3503.0163114061684,-20892.665086378292,0.0,0.0,-47611.10731332376,-70616.06923523542
2019-04-16,-11928.794400809615,646.7391304347836,107806.40894377559,210.28854240076913,92,457,0.2557516304347826,0.1008442677367674,-1.1368683772161603e-13,-476491.26507337304,526254.4854832253,8492.430862688148,-20421.225263497763,0.0,0.0,-39090.68517915428,-66042.28741509818
2019-04-17,11009.654931001323,9796.739130434784,112407.78623069356,217.30155142780373,92,457,0.2649994565217391,0.09826934655708762,5.684341886080802e-14,-400119.6245007742,545048.5600834894,-1073.360854219226,12083.01578522055,0.0,0.0,-17309.59317809987,-45411.53973577326
2019-04-18,6081.500253606111,-3901.0869565217467,104031.72598071635,213.3240331808316,92,460,0.26332228260869567,0.10723889663834464,1.1368683772161603e-13,-309120.15891631163,540209.5889439263,-3675.1420127186275,9756.642266324738,0.0,0.0,-20139.755274753807,-46147.6867699329
2019-04-22,-9886.50422652673,10164.130434782606,131998.71830035717,196.88260085065252,92,458,0.25099945652173916,0.1453863021845949,0.0,-265406.3306943207,514961.3026774108,599.2070187918307,-10485.71124531856,0.0,0.0,-43083.06640246667,-76082.74597755597
2019-04-23,16225.740386389318,8841.304347826095,122069.87100191117,198.0561710102964,92,460,0.25849021739130434,0.11014550320144359,2.842170943040401e-14,-130682.10836171593,527599.5554604654,7944.715432887082,8281.024953502236,0.0,0.0,-14489.783535098772,-45007.25128557657
2019-04-24,4644.888517638206,2030.4347826086962,157687.35573714998,217.70009894045134,92,460,0.26645163043478265,0.12101100755358696,1.1368683772161603e-13,-507401.3359546698,550395.1606887198,827.1249349576572,3817.7635826805486,0.0,0.0,-34994.65051558973,-74416.48944987723
2019-04-25,15457.609468549068,24107.777777777777,157607.9770229143,212.1269506880422,90,448,0.2673244444444445,0.15483573111527246,-2.842170943040401e-14,-350028.137369845,550415.875293177,124.29781973452185,15333.311648814546,0.0,0.0,-24156.51173786755,-63558.505993596125
2019-04-26,897.7609282790135,-9195.74468085106,148360.90824252117,207.242900302041,94,462,0.2701303191489362,0.13714225213344233,1.1368683772161603e-13,-279696.0426469909,555148.482942907,-754.3085329701828,1652.0694612491961,0.0,0.0,-36399.70903265332,-73489.93609328361
2019-04-29,11997.562733041003,12441.999999999993,139299.51382416082,90.09411628313734,50,247,0.26380200000000004,0.12079419762734828,-1.7053025658242404e-13,-49725.28397051166,530188.293126694,-2348.240754415817,14345.803487456818,0.0,0.0,-22917.40983928234,-57742.28829532254
2019-04-30,279.8938637440907,15434.00000000002,167763.53360277755,96.87220140064753,50,246,0.253708,0.14607686135573036,-1.1368683772161603e-13,13771.419636597286,510145.5373940751,4307.6891113478205,-4027.795247603729,0.0,0.02,-41757.86173835095,-83698.74513904534
2019-05-01,7730.993401249371,7609.999999999996,142700.45539699777,92.77352577876721,50,247,0.262197,0.1505406216028318,5.684341886080802e-14,-247583.91715322805,527614.1511001694,1772.9889754081514,5958.00442584122,0.0,0.0,-28036.89397377884,-63712.00782302828
2019-05-02,-1145.9153036132413,3116.000000000006,146260.57823545922,131.14382072159827,50,248,0.280586,0.12334369996333336,-5.684341886080802e-14,-41648.749811663336,565567.8583154462,-204.6863826631186,-941.2289209501221,0.0,0.02,-37842.203683199645,-74407.34824206446
2019-05-03,5357.407142023494,-3529.9999999999955,120067.5379419501,109.84010054967375,50,247,0.283075,0.10646686167201277,2.8421709430404007e-13,-192547.94761707823,569546.4432847988,7988.708406193971,-2631.301264170478,0.0,0.0,-24769.317444013705,-54786.20192950123
2019-05-06,4096.0487669672775,7812.0000000000055,148780.40546419087,106.72362436206926,50,248,0.29319300000000004,0.10208449142751792,0.0,-84786.04501118252,589788.2862778745,25903.506270839996,-21807.45750387272,0.0,0.0,-33205.77622344251,-70400.87758949024
2019-05-07,-2285.8335136435035,-2189.1304347826044,141828.224784447,125.94887952659647,92,457,0.2863266304347826,0.12371996948434845,-1.1368683772161603e-13,-118644.81317018907,579348.4163920981,-3003.824221819638,717.9907081761346,0.0,0.0,-37868.83858928185,-73325.8947853936
2019-05-08,1535.722672653665,2183.695652173906,136272.21810248302,136.24778935297448,92,455,0.29258260869565217,0.12580124659289957,0.0,-151115.08946764164,594866.6467444408,2776.885757169636,-1241.1630845159707,0.0,0.0,-32668.579642320066,-66736.63416794082
2019-05-09,14481.23565820558,15041.30434782609,127446.25587242552,140.5312208832138,92,457,0.293425,0.10207124038696294,5.684341886080802e-14,-154551.66157969818,595537.7080043348,-12463.769826379028,26945.005484584606,0.0,0.0,-17520.859530784015,-49382.42349889039
2019-05-10,-8168.193658853658,-5463.043478260866,134703.13824034607,124.84495945460793,92,453,0.2971505434782609,0.11663786599232073,5.684341886080802e-14,-134314.52968696057,601360.2119098422,25264.998207420223,-33433.19186627388,0.0,0.0,-41968.823178394785,-75644.60773848131
2019-05-13,12935.80727776911,10128.260869565216,121874.15820316364,156.6620068080639,92,458,0.2972559782608696,0.11125521743645674,2.842170943040401e-14,-218614.53593419705,605215.3183887587,-9405.471892287678,22341.279170056787,0.0,0.0,-17689.394279829863,-48157.93383062077
2019-05-14,3665.036771136355,8405.319148936167,122224.74504617015,148.35075297167353,94,461,0.29518031914893617,0.10184396725215422,2.842170943040401e-14,-241895.5047726871,601300.952834621,-7889.508638681644,11554.545409817998,0.0,0.0,-27039.500243377857,-57595.68650492039
2019-05-15,7689.092973216103,7343.478260869568,109334.65939144915,136.6282098798999,92,458,0.2830657608695652,0.10300974633984669,-1.1368683772161603e-13,-266287.6695125838,575856.0237728623,-4549.19012076093,12238.283093977032,0.0,0.0,-19781.200084526085,-47114.86493238837
2019-05-16,2987.7755976254643,5057.608695652177,109840.99634419556,117.20208986778232,92,458,0.2794695652173913,0.10136656584563837,8.526512829121202e-14,-150533.89801347806,566445.7425601709,4469.941261713563,-1482.1656640880983,0.0,0.0,-24589.67557829121,-52049.9246643401
2019-05-17,-923.9450452461966,-9191.304347826073,116101.21344596295,135.45518669874554,92,459,0.2822826086956522,0.10842853384226986,-1.7053025658242404e-13,-139726.00167426682,572175.8065534044,8115.8722161570695,-9039.817261403266,0.0,0.010869565217391304,-30084.70359343568,-59110.006954926415
2019-05-20,8005.231845297101,9209.574468085102,96605.15431897715,169.33005221313957,94,462,0.2876260638297872,0.08438023859826924,0.0,-261600.61966314848,587865.5313291575,-4897.447558923498,12902.679404220598,0.0,0.0,-16315.386786660325,-40466.67536640461
2019-05-21,-4135.4168613361935,5667.021276595744,96844.68373317024,146.94369392137625,94,461,0.280918085106383,0.08291027528002375,1.1368683772161603e-13,-249980.7504737122,570713.2670765821,4685.726434259797,-8821.14329559599,0.0,0.0,-28493.531488550132,-52704.70242184269
2019-05-22,8778.59801827944,15398.936170212772,106400.08170958795,163.3341014115493,94,462,0.27651542553191494,0.08387539599232594,-8.526512829121202e-14,-270491.0172396556,564929.098063537,19144.925912390445,-10366.327894111006,0.0,0.0,-17984.7565105291,-44584.776937926086
2019-05-23,20625.659501472568,19458.510638297877,102954.33157475188,203.41421024447325,94,461,0.28170531914893615,0.10012385213280521,-5.684341886080802e-14,-230659.22391521538,577085.6026684296,-5515.823449838962,26141.48295131153,0.0,0.0,-5316.337602459875,-31054.920496147846
2019-05-24,19488.17593854481,7153.191489361702,123915.89789694652,231.24999101130405,94,461,0.27238138297872344,0.10842586855341187,5.684341886080802e-14,-341128.37447618856,566036.2252633718,11560.733128231697,7927.442810313114,0.0,0.0,-11722.048526703125,-42701.02300093976
2019-05-28,9513.277624548235,8113.04347826087,132824.90038642142,218.7928221682937,92,460,0.2982635869565218,0.10649918496315586,1.7053025658242404e-13,-184318.7854061734,616758.0990211808,16297.26827259039,-6783.990648042156,0.0,0.0,-23911.740294225412,-57117.96539083077
