label,filters,holding_days,nw_lags,formation_days,names_per_side,days,mean_daily_pnl,t_stat_nw,daily_vol,sharpe_annual,total_pnl,max_drawdown,hit_rate,gross_pnl,spread_cost,break_even_spread_frac
cost=0,vega>=5 & px>=10 & oi>=250 & no_earnings_in_life,21,15,66,11.2,164,1401.5279215713135,2.912711489216525,7066.7566187967695,3.148341907908211,229850.5791376957,33897.3342295234,0.573170731707317,229850.57913769543,0.0,NaN
cost=0.25,vega>=5 & px>=10 & oi>=250 & no_earnings_in_life,21,15,66,11.2,164,1005.9986940740221,2.0113996398780025,7113.527698416885,2.244980951744621,164983.78582813963,38714.86297736497,0.5,229850.57913769543,64866.793309555826,0.8858561037571557
cost=0.5,vega>=5 & px>=10 & oi>=250 & no_earnings_in_life,21,15,66,11.2,164,610.4694665767306,1.1188103599178802,7204.899992694845,1.3450432843186537,100116.99251858381,53958.16018055781,0.4695121951219512,229850.57913769543,129733.58661911165,0.8858561037571557
cost=0.75,vega>=5 & px>=10 & oi>=250 & no_earnings_in_life,21,15,66,11.2,164,214.94023907943898,0.35134319312883594,7339.207850652399,0.46490991746016114,35250.199209027924,78078.11557976031,0.45121951219512196,229850.57913769543,194600.37992866748,0.8858561037571556
cost=1,vega>=5 & px>=10 & oi>=250 & no_earnings_in_life,21,15,66,11.2,164,-180.58898841785256,-0.26072520633671553,7514.149334899801,-0.3815150843366087,-29616.594100527847,120131.5764206744,0.4329268292682927,229850.57913769543,259467.1732382233,0.8858561037571557
