label,filters,holding_days,formation_days,names_per_side,days,mean_daily_pnl,t_stat_nw,daily_vol,sharpe_annual,total_pnl,max_drawdown,hit_rate,gross_pnl,spread_cost,break_even_spread_frac
oi>=0,vega>=5 & px>=10,21,211,33.5,210,934.0750529447756,1.815519545295367,9071.572802341494,1.6345546796406576,196155.76111840273,99973.39502430383,0.6428571428571429,196155.76111840282,0.0,NaN
oi>=25,vega>=5 & px>=10 & oi>=25,21,161,18.8,208,830.6780255077238,2.2328625286627224,8013.719305003609,1.6455037103837884,172781.0293056065,71998.62757171293,0.6201923076923077,172781.0293056065,0.0,NaN
oi>=50,vega>=5 & px>=10 & oi>=50,21,110,20.2,200,437.3678895550856,1.8025282351295044,5600.6878067037405,1.239669169728958,87473.57791101711,36901.77731618654,0.585,87473.57791101708,0.0,NaN
oi>=100,vega>=5 & px>=10 & oi>=100,21,97,17.4,200,471.7611617839657,1.8903885236946967,5013.113382243314,1.4938772979526058,94352.2323567931,43499.15435925456,0.555,94352.23235679312,0.0,NaN
oi>=250,vega>=5 & px>=10 & oi>=250,21,76,12.9,200,274.98036375749314,0.8114001467876432,4974.999256610779,0.8774228341381126,54996.07275149862,53476.07736963547,0.535,54996.072751498614,0.0,NaN
oi>=500,vega>=5 & px>=10 & oi>=500,21,49,11.3,196,42.20932810994381,0.14535507853263543,4067.7659999079733,0.16472243268944053,8273.028309549007,79643.30440205366,0.5204081632653061,8273.02830954898,0.0,NaN
