label,filters,holding_days,nw_lags,formation_days,names_per_side,days,mean_daily_pnl,t_stat_nw,daily_vol,sharpe_annual,total_pnl,max_drawdown,hit_rate,gross_pnl,spread_cost,break_even_spread_frac
cost=0,vega>=5 & px>=10 & oi>=250 & no_earnings_in_life,21,15,152,11.1,396,751.3181360444498,2.405051240942178,7696.611683710764,1.5496176955424859,297521.981873602,77105.42151779686,0.553030303030303,297521.9818736022,0.0,NaN
cost=0.25,vega>=5 & px>=10 & oi>=250 & no_earnings_in_life,21,15,152,11.1,396,400.25868971531054,1.2935623697633583,7719.638945725195,0.8230837948702499,158502.4411272629,116869.10073640883,0.5075757575757576,297521.9818736022,139019.54074633922,0.5350362623058744
cost=0.5,vega>=5 & px>=10 & oi>=250 & no_earnings_in_life,21,15,152,11.1,396,49.19924338617106,0.1528087451762891,7777.906526766389,0.10041439473029884,19482.900380923726,160080.20614269294,0.4797979797979798,297521.9818736022,278039.08149267844,0.5350362623058744
cost=0.75,vega>=5 & px>=10 & oi>=250 & no_earnings_in_life,21,15,152,11.1,396,-301.8602029429684,-0.8665477129627231,7870.631796120751,-0.6088306873317715,-119536.64036541538,215309.60924264384,0.4621212121212121,297521.9818736022,417058.62223901757,0.5350362623058745
cost=1,vega>=5 & px>=10 & oi>=250 & no_earnings_in_life,21,15,152,11.1,396,-652.9196492721078,-1.6926413567983898,7996.616174691174,-1.2961455048065196,-258556.18111175447,281922.2796888295,0.4444444444444444,297521.9818736022,556078.1629853569,0.5350362623058744
