month,names,naked,static_hedge,daily_hedge,variance_premium,vol_premium,iv,realized_vol,share_positive
2019-04-01,286,-0.04363771696737448,-0.09300851521981064,-0.007526854666631866,0.012844864668841329,0.025688716214427837,0.2819281468531469,0.256239430638719,0.6538461538461539
2019-05-01,265,0.02054929169946383,0.07426199877070602,-0.030403673920241042,0.0033235331117371877,0.01083952757773792,0.26072377358490567,0.24988424600716777,0.5622641509433962
2019-06-01,263,0.2940944929400721,0.26463186990733745,0.1552169683051322,0.019580402626397275,0.043919601521491186,0.25209980988593156,0.2081802083644404,0.8022813688212928
2019-07-01,274,-0.3259745796017249,-0.48307673893692876,-0.2991391389661476,-0.06890366958188193,-0.07667412282192118,0.2730211678832117,0.3496952907051329,0.21897810218978103
2019-08-01,229,0.09408443207325287,0.08533898947552272,-0.02892660096065617,-0.013032781526611935,-0.0051631350581247785,0.26479432314410484,0.2699574582022296,0.5633187772925764
2019-09-01,244,0.3331974146584228,0.323090145836398,0.11782958846193371,0.006109514230364747,0.018335952258415014,0.25187301229508197,0.23353706003666694,0.6598360655737705
2019-10-01,275,-0.012517767697685086,0.004989961641113567,0.06296717527174246,0.013860192390526731,0.03748840720219821,0.29184845454545455,0.25436004734325635,0.7636363636363637
2019-11-01,263,0.12167802057703254,0.14456942796075015,0.15001221258226397,0.01642983040727302,0.04237159784550468,0.234717680608365,0.19234608276286036,0.8517110266159695
2019-12-01,256,0.004923769495893813,0.022265938146589892,0.12986956375108366,0.006699830868389439,0.027298841342355655,0.20559925781250002,0.17830041647014436,0.7890625
2020-01-01,281,0.05509797175983291,0.06253397076681552,-0.08394485409411136,-0.011224798475462155,-0.014525872228551348,0.2597062277580071,0.27423209998655845,0.4092526690391459
2020-02-01,239,-3.6914551284777484,-2.628996239003962,-1.3617608469181588,-1.3246952319270304,-0.8357529349924349,0.3065110878661088,1.1422640228585437,0.0
2020-03-01,39,-0.5066582563438857,-0.29396379745173223,-0.0016181306266392181,0.1427253723118069,0.11224896033902902,0.7081897435897436,0.5959407832507146,0.7692307692307693
2020-04-01,190,0.39205593947946227,0.36467183612793197,0.22907965011818077,0.15225526019679014,0.1352586391866882,0.6106167105263158,0.47535807133962765,0.9157894736842105
2020-05-01,258,0.21276669152407168,0.1834004479667164,-0.0532272401897532,-0.07166232234231025,-0.04887900563601826,0.41886124031007754,0.4677402459460958,0.375968992248062
2020-06-01,251,0.3148133221729081,0.3204463184502999,0.1474208712450132,0.05041734404626459,0.06766893505929523,0.4249456972111554,0.35727676215186016,0.8565737051792829
