date,gross_pnl,gross_vega,window,book
2024-10-14,15323.747400423812,19999.99991344873,1m,mvo
2024-10-15,-25045.603910972754,20128.399154763414,1m,mvo
2024-10-16,4095.4387982084695,20442.576566433676,1m,mvo
2024-10-17,2324.572149347044,19915.693373220944,1m,mvo
2024-10-18,-50334.68240447637,21514.30344349937,1m,mvo
2024-10-21,33013.50813009722,19999.99997940873,1m,mvo
2024-10-22,-9859.180200660025,19880.989729400804,1m,mvo
2024-10-23,-1090.2969107070157,20276.68614998217,1m,mvo
2024-10-24,18739.221959784736,19349.49239950792,1m,mvo
2024-10-25,4695.336433337666,19443.146522125167,1m,mvo
2024-10-28,-32028.3241719297,19999.999956555945,1m,mvo
2024-10-29,18240.28429033536,19601.228465369495,1m,mvo
2024-10-30,-7507.178147873706,19385.848952435947,1m,mvo
2024-10-31,-11293.384202239784,18921.469546021865,1m,mvo
2024-11-01,10153.793868675446,18705.10493940464,1m,mvo
2024-11-04,3585.8189875340386,19999.999974953058,1m,mvo
2024-11-05,-10779.168819262744,19574.624776005894,1m,mvo
2024-11-06,-15610.530082733594,17805.290257366618,1m,mvo
2024-11-07,3509.9677275501685,17433.71311127992,1m,mvo
2024-11-08,-9957.284794493731,16413.313288059486,1m,mvo
2024-11-11,1789.6226720087743,19999.999945533327,1m,mvo
2024-11-12,-22182.87421621368,18633.28783120855,1m,mvo
2024-11-13,19870.896702551425,19380.488666190075,1m,mvo
2024-11-14,2050.2073875983833,19302.723444011033,1m,mvo
2024-11-15,8347.219726645924,20104.47248345104,1m,mvo
2024-11-18,-7762.940720126632,19999.999928142875,1m,mvo
2024-11-19,14432.370384757969,21045.909548273317,1m,mvo
2024-11-20,-5218.639765033693,20680.752994983348,1m,mvo
2024-11-21,18688.138887606892,19264.363371454157,1m,mvo
2024-11-22,9914.097193002905,18480.363009490175,1m,mvo
2024-11-25,-31112.58248022552,19999.999773887084,1m,mvo
2024-11-26,26690.0683288227,18488.81463821558,1m,mvo
