month,straddle,call_hedged,put_hedged,variant
2021-05-01,0.10247718813497204,-0.002236962510501017,-0.006176670558253083,baseline
2021-06-01,-0.21371644872982642,-0.009312726826717523,-0.00040836182773762095,baseline
2021-07-01,-0.07639802829016906,-0.013863424525790192,-0.012349038816802368,baseline
2021-08-01,-0.17696751868001448,-0.007835279916394728,-0.01257057646935,baseline
2021-09-01,0.10448244472255457,0.014246635307081517,0.005468871484279819,baseline
2021-10-01,0.4676342899548762,0.03122316597050477,0.024345158613712232,baseline
2021-11-01,-0.24565880951536248,-0.0025945653839329714,-0.0009812175716942036,baseline
2021-12-01,-0.05639153869469666,0.006502910945698867,8.430647426118168e-6,baseline
2022-01-01,-0.021977102144061567,0.01161303996419507,-0.0008219385188218548,baseline
2022-02-01,-0.10827636951998029,-0.013411334867902365,-0.009937720289537127,baseline
2022-03-01,0.259988019711247,0.016579227321645948,0.01531253804964229,baseline
2022-04-01,-0.06681394401355928,-0.018679194119813287,-0.01054569725751444,baseline
2022-05-01,0.5376644941673833,0.04085740133972843,0.05018833179719962,baseline
2022-06-01,0.3436712862845511,0.04739207463835117,0.04641453911290911,baseline
2022-07-01,-0.3385343795972601,-0.021205221629705267,-0.023252779813844115,baseline
2022-08-01,0.20839705143279616,0.00456980296379386,0.014881789212512795,baseline
2022-09-01,-0.14086789490031137,-0.009429412926383699,-0.006256828148247674,baseline
2022-10-01,-0.09145466595885933,-0.01419268711455248,-0.016163772944993895,baseline
2022-11-01,0.08760097028722369,0.0025138595035208034,0.004715250317263555,baseline
2022-12-01,-0.2887062053226459,-0.023467147233458878,-0.02012802496187277,baseline
2023-01-01,0.1849530161282826,0.013111043086256408,0.01436815197870607,baseline
2023-02-01,0.15721819214772698,0.006314502433988435,0.006758472300807401,baseline
2023-03-01,0.02129682572544575,0.005657061585810821,0.010183875452371646,baseline
2023-04-01,-0.16539709024884774,-0.008413938682230114,-0.008507388716440958,baseline
2023-05-01,0.21758470501427135,0.03501704707034185,0.032382222614842526,baseline
2023-06-01,0.1019527747814193,0.0006724323815337553,0.0038128507686563473,baseline
2023-07-01,0.3144995465669628,0.014644587513437134,0.008435736225722362,baseline
2023-08-01,0.012622475089892504,0.0025019889817826206,0.005311430853308721,baseline
2023-09-01,0.10783736899123098,0.006334473081896767,0.017282266991344625,baseline
2023-10-01,0.34883167434739193,0.032501466593058435,0.023767853600722484,baseline
2023-11-01,-0.3126127562131904,-0.0332248688927412,-0.025236901351584767,baseline
2023-12-01,-0.1859868408888022,-0.012732020751683257,-0.012616566393497727,baseline
2024-01-01,-0.07911020795106177,-0.006870716977474836,-0.004409358461665522,baseline
2024-02-01,-0.38230336835864603,-0.027153578858312592,-0.026025932617278515,baseline
2024-03-01,-0.5655080603858171,-0.04647855922394538,-0.06148067060139829,baseline
2024-04-01,-0.19613987918694767,-0.0057026445079037865,-0.009775065164764722,baseline
2024-05-01,-0.4383506902160087,-0.030360880757291153,-0.03267829587036876,baseline
2024-06-01,-0.4407368805051244,-0.03784776613571877,-0.06630241781954649,baseline
2024-07-01,-0.0257927235655242,0.003255127858802144,0.002245084557100189,baseline
2024-08-01,0.2970414017867033,0.017336338059586502,0.016084422409903466,baseline
2024-09-01,-0.31592863684321604,-0.017642654668907597,-0.022244094719701582,baseline
2024-10-01,0.12473177586210352,0.01635231274972638,0.007878919867123184,baseline
2024-11-01,0.5302787000692251,0.03363637552345204,0.03341924799282153,baseline
2024-12-01,-0.04242692420152985,-0.010686859125216271,-0.0011892615929051213,baseline
2025-01-01,-0.45848391919978415,-0.031329652257454314,-0.029579667504422223,baseline
2025-02-01,-0.04166527104180623,-0.003767003157480669,-0.003748596279932383,baseline
2025-03-01,0.6222384601495896,0.034558625815223856,0.03264820194657073,baseline
2025-04-01,0.3305349043021667,0.04294059942525555,0.04635774524371528,baseline
2025-05-01,-0.031648598357009325,-0.006435176450301472,-0.00698632943528354,baseline
2025-06-01,0.023133026537774735,-0.009787198393463294,-0.008457546789719378,baseline
2025-07-01,-0.2542360952993574,-0.01717351035770665,-0.010151036544551986,baseline
2025-08-01,0.3747325805124649,0.038028020230527655,0.03209469722064472,baseline
2025-09-01,-0.13318423017401262,-0.004827673301729464,-0.009649972006832638,baseline
2025-10-01,-0.11355499951833962,-0.003180817768600893,-0.010823888208830738,baseline
2025-11-01,-0.24675804832454937,-0.01095900344772031,-0.022561534952182334,baseline
2017-10-01,-0.09509325918686759,-0.003324422919208883,-0.0065076570199465375,hv 63d
2017-11-01,0.10690657701305414,0.023264722903726352,0.01403481744822142,hv 63d
2017-12-01,0.13018376787194008,0.010165014344724785,0.004896530693584625,hv 63d
2018-01-01,0.25216462054388855,0.021178538425911757,0.01910065278875965,hv 63d
2018-02-01,0.17374504339864189,0.017826109879966186,0.013214552034740899,hv 63d
2018-03-01,0.026316823772783576,0.004360601653456138,0.007230730515527157,hv 63d
2018-04-01,-0.4458093645723345,-0.019123913888263514,-0.017484037591444436,hv 63d
2018-05-01,-0.02138190549460054,-0.009025953097613284,-0.001309942372264259,hv 63d
2018-06-01,-0.3303369701058507,-0.014504207342881121,-0.01648964490080975,hv 63d
2018-07-01,-0.041714186733811394,0.010285917170698725,0.004362578733430645,hv 63d
2018-08-01,0.14654891423855176,0.014517695795785601,0.01062739241186102,hv 63d
2018-09-01,0.026078056361065416,-0.0046999185252624386,-0.0017581240849419075,hv 63d
2018-10-01,0.066168454915727,0.008269791589737747,0.0031244821289804475,hv 63d
2018-11-01,-0.09855983320992484,-0.010830770505264785,-0.01933253215881812,hv 63d
2018-12-01,-0.39904300301573603,0.009701784635633409,-0.006750841863688475,hv 63d
2019-01-01,0.17186048699762946,0.009821455521573572,0.010327319383704672,hv 63d
2019-02-01,0.05663990331875057,0.00595401440730043,0.001451066878785181,hv 63d
2019-03-01,-0.2838568857684262,-0.017410430041042636,-0.017078322586711797,hv 63d
2019-04-01,0.21607071125662006,0.017234209950456138,0.013618688785569143,hv 63d
2019-05-01,-0.11237346791080186,0.0003182555053921187,-0.0035709977057865588,hv 63d
2019-06-01,-0.3772671423126781,-0.024773888846398442,-0.01595586399777064,hv 63d
2019-07-01,0.15961715383324554,-0.011570145977444483,-0.007402309999513024,hv 63d
2019-08-01,-0.04150243486484515,-0.01024094042159267,-0.004388278678416969,hv 63d
2019-09-01,-0.04427842221566036,0.0018634163695523537,0.0033547010141652626,hv 63d
2019-10-01,0.10093017821906042,0.014669079637931131,0.010590425899092181,hv 63d
2019-11-01,0.10833928225966119,0.01922483564301457,0.012549325191994695,hv 63d
2019-12-01,-0.07048798265993932,0.0001675222028643137,-0.0017595687663847998,hv 63d
2020-01-01,0.2284177920701452,0.010336169220392604,0.009193792986685639,hv 63d
2020-02-01,0.6642448823821971,0.020804849702175415,0.011588803540662135,hv 63d
2020-03-01,0.859540770036574,0.11995871609182729,0.08393973301366597,hv 63d
2020-04-01,0.33765699134145705,0.09697781609163884,0.06843207815793029,hv 63d
2020-05-01,-0.12253356282328864,-0.012643898074537242,-0.0115814800418731,hv 63d
2020-06-01,-0.15339270661007195,0.004470888656980997,-0.0005553371674352492,hv 63d
2020-07-01,-0.06546752281434898,-0.02415680764380047,-0.027851949083635075,hv 63d
2020-08-01,-0.5391685645690656,-0.04542082859318581,-0.045827455058592245,hv 63d
2020-09-01,0.11033394568287373,0.0056705979075472365,0.010934363586910176,hv 63d
2020-10-01,0.3572626459743787,0.02046106052790818,0.021179601883015563,hv 63d
2020-11-01,-0.011469664120562079,-0.0034854142861695464,-0.015691983623425068,hv 63d
2020-12-01,0.36323537007244644,0.037362596349457516,0.025999666763172863,hv 63d
2021-01-01,-0.012592834479352055,-0.004791069909949295,-0.002200385254025123,hv 63d
2021-02-01,-0.26480876817999144,-0.014553377201068363,-0.010560707925110385,hv 63d
2021-03-01,-0.01958705051685103,-0.0077595056171195585,-0.0013784463201189125,hv 63d
2021-04-01,-0.0759940480091319,0.010275381093223778,0.001318019643460469,hv 63d
2021-05-01,-0.09227005679908634,-0.006004047342266127,-0.010669042913080025,hv 63d
2021-06-01,-0.3038251597420347,-0.014782852144220489,-0.011761174378138216,hv 63d
2021-07-01,0.04711273767484821,-0.0006968917031813062,-0.002577629339232631,hv 63d
2021-08-01,0.048698497705172775,0.005146384515043695,-0.0007382326384469612,hv 63d
2021-09-01,-0.15036500019829255,-0.010424245689601902,-0.008613416423595935,hv 63d
2021-10-01,0.35808263501055326,0.018498888883720845,0.01657178848204316,hv 63d
2021-11-01,0.16518188556543367,0.005288399439077616,0.012736878348535872,hv 63d
2021-12-01,-0.062246925182976996,0.0068065007653357636,0.005128003961802591,hv 63d
2022-01-01,-0.22993269044097697,-0.014676661775873552,-0.02070601566634246,hv 63d
2022-02-01,-0.21670912054713523,-0.005242083651235583,-0.009330559682325535,hv 63d
2022-03-01,0.17764317628545162,0.021047990286089165,0.021338737958235057,hv 63d
2022-04-01,0.2952210958101382,0.029009783277619,0.04039027210082678,hv 63d
2022-05-01,-0.3041229188778014,-0.013810696748636308,-0.014324606507236683,hv 63d
2022-06-01,0.08251943485018118,0.013632842863902053,0.013076092697271443,hv 63d
2022-07-01,-0.06369684133478738,-0.019412869545807024,-0.014024986842045246,hv 63d
2022-08-01,-0.1434203924363079,-0.0140103322504842,-0.012430251025984359,hv 63d
2022-09-01,-0.20082582558518647,-0.023987870510301598,-0.01171989682755213,hv 63d
2022-10-01,0.233630389890763,0.01112746070741688,0.011671849161361186,hv 63d
2022-11-01,-0.0654332652441117,0.0014287733115544363,0.0015091031794188178,hv 63d
2022-12-01,0.09106930684639586,0.011967476599429351,0.011835601020428597,hv 63d
2023-01-01,-0.20588203086542697,-0.010016119571408712,-0.006559992698240685,hv 63d
2023-02-01,0.4436848163080247,0.013996560381413375,0.013554997607864565,hv 63d
2023-03-01,0.10750623457619748,0.00867226178762524,0.010251604716663185,hv 63d
2023-04-01,-0.24850615269308443,-0.01869909780707614,-0.01664666430147012,hv 63d
2023-05-01,-0.3519853540082879,-0.024805464418178592,-0.01792098872345874,hv 63d
2023-06-01,0.2956724414105018,0.023929129536319038,0.018328974508725143,hv 63d
2023-07-01,-0.11601596428548665,-0.01399879699853353,-0.019508770271459277,hv 63d
2023-08-01,0.4222305972984061,0.019319655495428308,0.019428050673906877,hv 63d
2023-09-01,0.033301184531648265,-0.0038543175434690227,-0.003837521855674094,hv 63d
2023-10-01,-0.16452019176540092,-0.0155211649618903,-0.01347416377445713,hv 63d
2023-11-01,-0.496462370819742,-0.0209843792256416,-0.024170846336695855,hv 63d
2023-12-01,-0.4103680984795946,-0.011089248867931245,-0.01738023663963261,hv 63d
2024-01-01,-0.1035253381069309,-0.0025867789448806213,-0.0002380586299906614,hv 63d
2024-02-01,-0.15908800959102573,-0.010907561276746542,-0.009588914704586494,hv 63d
2024-03-01,-0.30188620327274157,-0.02822811353690228,-0.03656364299976831,hv 63d
2024-04-01,0.1893292359519045,0.012389605712283957,0.01039865647307551,hv 63d
2024-05-01,-0.1262635710693043,-0.001772173211627976,-0.004438397369103253,hv 63d
2024-06-01,-0.36113404130680227,-0.031112829046014544,-0.023613310609811613,hv 63d
2024-07-01,-0.1421797836440854,-0.01404838369080889,-0.009167521204625753,hv 63d
2024-08-01,0.06378995754329762,0.007831273928001254,0.0037188004893761077,hv 63d
2024-09-01,-0.10857437810712056,-0.016197639882663192,-0.015135416294969051,hv 63d
2024-10-01,-0.2797982040872731,-0.03312519909654584,-0.02536772459896838,hv 63d
2024-11-01,0.15399112463510667,-0.007968884058356112,-0.0033404409571252958,hv 63d
2024-12-01,0.13216062005065152,0.004126468942773558,0.006131515849929337,hv 63d
2025-01-01,0.04150578834271679,0.012631980348016842,0.009655243018362852,hv 63d
2025-02-01,-0.0464799790481579,-0.00989096900481254,-0.005722177376581729,hv 63d
2025-03-01,0.12063721965291097,0.006263172631663601,-0.0037520568066219673,hv 63d
2025-04-01,0.8847867221290058,0.07496340598392431,0.08869465011267345,hv 63d
2025-05-01,-0.5288392138970074,-0.030075707709364383,-0.026114230867626514,hv 63d
2025-06-01,0.2872022888940301,0.0008562797539985092,0.00045376517714613724,hv 63d
2025-07-01,-0.015856291657581678,-0.005429794977037999,-0.0039704787680024545,hv 63d
2025-08-01,-0.2428343081828403,-0.01348763716788047,-0.015234962363122856,hv 63d
2025-09-01,0.060324846664990134,-0.0011259559700727735,-0.0020600718894566664,hv 63d
2025-10-01,-0.26551762585562433,-0.01650109416832981,-0.019739784300971036,hv 63d
2025-11-01,-0.5540297024186257,-0.03596539226113645,-0.04629052018807682,hv 63d
2017-10-01,0.04697925118476087,0.008108183993676465,0.0067319530809577845,hv 21d
2017-11-01,-0.34514131403536674,-0.0010195884853703855,-0.010172666398483543,hv 21d
2017-12-01,0.2990942402564609,0.026406798874259434,0.020435900467022608,hv 21d
2018-01-01,0.4441085245911779,0.024041884269186353,0.021279329255337445,hv 21d
2018-02-01,-0.1594543597184397,-0.008093901235227349,-0.008896234319639863,hv 21d
2018-03-01,0.08289854158629067,0.0036613560131062983,0.007831900975924413,hv 21d
2018-04-01,-0.3928912573439214,-0.014747991227645176,-0.007386589815319923,hv 21d
2018-05-01,-0.21645883268246544,-0.024826180009678553,-0.008346099939298617,hv 21d
2018-06-01,-0.23571535598306162,-0.009877701485260324,-0.011656904752721013,hv 21d
2018-07-01,0.03877385248174067,0.0074126559469311765,0.005611487838334558,hv 21d
2018-08-01,0.047513478590867075,0.01143730738998957,0.005593907956122581,hv 21d
2018-09-01,0.006197565906329028,0.0009527909883515068,-0.00583527862756103,hv 21d
2018-10-01,-0.05234799173717919,0.004100119192438955,-0.0020365787910257994,hv 21d
2018-11-01,-0.11538047364147175,-0.01716807857609478,-0.025215043889859033,hv 21d
2018-12-01,-0.20828100985331605,-0.009070973589682252,-0.018741747954272796,hv 21d
2019-01-01,0.13848487556552672,0.01799557644696646,0.01242522948945869,hv 21d
2019-02-01,-0.040686414422403394,-0.005884231683823059,-0.006858151367094648,hv 21d
2019-03-01,0.026710734131905917,-0.008971528728437778,0.0063871783499640615,hv 21d
2019-04-01,0.11426181507509722,0.00569007421077848,0.007271965316269226,hv 21d
2019-05-01,0.18179139626216356,0.00551175558751907,0.008103808999471324,hv 21d
2019-06-01,-0.16633743679080523,-0.010861770107353232,-0.003141305122829884,hv 21d
2019-07-01,0.026996456347206876,-0.024563762731956748,-0.02260443633001342,hv 21d
2019-08-01,-0.3024949197075967,-0.0162055297187626,-0.016634182938502322,hv 21d
2019-09-01,0.3046174008327849,0.021345119512147105,0.012618873950138849,hv 21d
2019-10-01,0.3187271603646775,0.010471836284302895,0.013405407913329673,hv 21d
2019-11-01,0.2557552555122627,0.03232588861607447,0.022035381989821468,hv 21d
2019-12-01,0.13789339155712893,0.012985592203497149,0.010224118456524467,hv 21d
2020-01-01,0.1862725235524885,0.014841502831126667,0.011997191655995595,hv 21d
2020-02-01,0.7223912267140755,0.03164130695399839,0.006032779406103195,hv 21d
2020-03-01,0.5508363708949429,0.08908502676735952,0.05504958187101261,hv 21d
2020-04-01,0.007108754255134742,0.03758252210049677,0.024006461579911008,hv 21d
2020-05-01,-0.03821307427632392,-0.014935902416921169,-0.009868186631906991,hv 21d
2020-06-01,-0.4312719660599656,-0.041354605147396306,-0.03717825272732698,hv 21d
2020-07-01,-0.14037139873181298,-0.018446592068912134,-0.024292627047105313,hv 21d
2020-08-01,-0.30101629869855173,-0.012040694319021696,-0.015822052090817124,hv 21d
2020-09-01,0.3419773775121628,0.021929007845345537,0.02304852061342978,hv 21d
2020-10-01,0.27483800979306483,0.017604644896202015,0.020984350816142833,hv 21d
2020-11-01,-0.5821165073630334,-0.03508536246474327,-0.04964081225919864,hv 21d
2020-12-01,0.2682065123095403,0.041825561253760246,0.02292675735625454,hv 21d
2021-01-01,0.010470771715269944,0.0043400053417450846,-0.0010976979045737995,hv 21d
2021-02-01,0.06165360359598687,0.019156841063739907,0.01800978624690702,hv 21d
2021-03-01,0.3388985724975788,0.016269141809261235,0.01836936617365876,hv 21d
2021-04-01,-0.07366739979170045,0.01130749047462946,0.008753275789102618,hv 21d
2021-05-01,-0.48658618281546095,-0.02740375647802664,-0.02618493366182283,hv 21d
2021-06-01,-0.4854246441977037,-0.023530353416699595,-0.01459783928691155,hv 21d
2021-07-01,-0.08075922515684408,-0.01225977328849785,-0.017155785690320894,hv 21d
2021-08-01,0.11276902791116722,0.0032154105184238535,0.0018549625024828192,hv 21d
2021-09-01,0.06199032072718777,0.019211901239652017,0.018688199922106657,hv 21d
2021-10-01,0.2299330306526065,0.012217623090848005,0.00783433806958083,hv 21d
2021-11-01,0.15375737868757433,0.01113227843558811,0.013574484406433988,hv 21d
2021-12-01,0.2034961619930497,0.028535616872250036,0.02907256000087546,hv 21d
2022-01-01,-0.03211165521634737,-0.011465133397214122,-0.006559958880576651,hv 21d
2022-02-01,-0.1667552989293266,0.0018951978660252371,-0.0021490152805798118,hv 21d
2022-03-01,0.3933295499019495,0.02429148072177039,0.028991409354087873,hv 21d
2022-04-01,0.45867669523670973,0.03451153889450978,0.05171817394381452,hv 21d
2022-05-01,0.04033150743969552,0.02041084273054239,-0.0004013045507665347,hv 21d
2022-06-01,0.03948316363856591,-0.007296883483677234,-0.0028246995984780587,hv 21d
2022-07-01,0.13634055160574088,0.0070133925636722836,0.0018095284680538799,hv 21d
2022-08-01,-0.04876206646522466,-0.0048070036647818015,-0.01025416185562032,hv 21d
2022-09-01,-0.15435033418817828,-0.02243336274694764,-0.017722860621412394,hv 21d
2022-10-01,0.18002137557286638,0.015092810165704995,0.016468830386673856,hv 21d
2022-11-01,-0.08193901951268753,-0.00641245906630897,-0.005079262509507456,hv 21d
2022-12-01,0.38385629576578995,0.02220777401993647,0.020983383515787046,hv 21d
2023-01-01,-0.21347253660246374,-0.011243648144199038,-0.016740923107099237,hv 21d
2023-02-01,0.016993444959292253,-0.00404629873795263,-0.0038280861068475877,hv 21d
2023-03-01,-0.3026420497894772,-0.018734740221295898,-0.02198120351444277,hv 21d
2023-04-01,0.07976044144906419,0.004900394727017896,0.0037227499574990545,hv 21d
2023-05-01,-0.21570503811150923,-0.024945810338016017,-0.009778484151651666,hv 21d
2023-06-01,-0.18846979708945077,-0.00398075791897938,-0.006383463631065019,hv 21d
2023-07-01,0.44403800512374964,0.030750212903965398,0.027279723992493714,hv 21d
2023-08-01,0.00693401040024097,-0.007020631168613107,-0.0020066316973607144,hv 21d
2023-09-01,0.2904335758415372,0.011315626786388991,0.024869795627679884,hv 21d
2023-10-01,0.036269526955637496,-0.003476264766608812,0.001492970955839446,hv 21d
2023-11-01,0.20201786572520264,0.02295019351088634,0.015623076902684574,hv 21d
2023-12-01,-0.5147280774623979,-0.018684840996955956,-0.03079885649255784,hv 21d
2024-01-01,-0.2298327840638536,-0.00748735440259482,-0.0079870274483306,hv 21d
2024-02-01,0.010927317480227142,-0.00003699741353024432,0.0023281369941086983,hv 21d
2024-03-01,0.026125128276827864,-0.006755433054691352,-0.0007811302567178342,hv 21d
2024-04-01,0.28173950371023343,0.01737619032289269,0.02157606471904162,hv 21d
2024-05-01,-0.004996178478300216,0.00044716680296629776,-0.004667828574086041,hv 21d
2024-06-01,0.07826302178612884,0.008858957348538062,0.008374404481627908,hv 21d
2024-07-01,-0.1712125341525277,-0.0062328226903541825,-0.0075237115707850865,hv 21d
2024-08-01,-0.49802912109197917,-0.023037020760460367,-0.027144395439259034,hv 21d
2024-09-01,-0.1717488086504228,-0.0016706677641294835,-0.012560261537554351,hv 21d
2024-10-01,0.141552694419445,0.00487359794405008,0.0019183520400571294,hv 21d
2024-11-01,0.1830919928606834,0.006687556864885124,0.00800602408362386,hv 21d
2024-12-01,-0.26588517949522006,-0.0008318223317690622,-0.0016035340202917754,hv 21d
2025-01-01,-0.2931135602341606,-0.028214590206494583,-0.01635456517955119,hv 21d
2025-02-01,0.06567545331515949,0.007395901486414346,0.010788878439934469,hv 21d
2025-03-01,-0.04037676713664379,0.01605237725110738,0.0030350697460128535,hv 21d
2025-04-01,1.0884201920977432,0.06912652137325562,0.09281083773883193,hv 21d
2025-05-01,-0.1825138144986485,-0.0042844449525730206,-0.007766212416320806,hv 21d
2025-06-01,0.2486768993158136,0.012468417061176395,0.013990172265153943,hv 21d
2025-07-01,-0.19414448010643143,-0.012350584077304522,-0.017161579453748157,hv 21d
2025-08-01,0.08584830490559833,0.011299340068915167,0.0076802403829784,hv 21d
2025-09-01,0.11534414838269141,0.007137593155439756,0.008809984798014254,hv 21d
2025-10-01,0.04616918124769208,0.008190338843041286,0.008716854929566888,hv 21d
2025-11-01,-0.6096408856006292,-0.03168308385295331,-0.04476817585391712,hv 21d
2017-10-01,-0.5388369235344996,-0.04313604801034079,-0.03568264087869895,"ex-earnings hv, no earnings hold"
2017-11-01,0.11019764930002149,0.019854364177780345,0.012206198983635702,"ex-earnings hv, no earnings hold"
2017-12-01,0.4158253096323525,0.020619541456121236,0.017489051166058145,"ex-earnings hv, no earnings hold"
2018-01-01,0.3860531239617032,0.030208275736737726,0.03183460910889626,"ex-earnings hv, no earnings hold"
2018-02-01,-0.23933846520624766,-0.021132576108761326,-0.014021303347498194,"ex-earnings hv, no earnings hold"
2018-03-01,-0.22095354996095137,-0.02022677680315009,-0.016720032360818295,"ex-earnings hv, no earnings hold"
2018-04-01,0.19910777395502352,0.01855992278668487,0.011395297201277256,"ex-earnings hv, no earnings hold"
2018-05-01,0.21748092958372117,0.010263469953723311,0.017781267792410634,"ex-earnings hv, no earnings hold"
2018-06-01,-0.035210360339654335,-0.0005014885792715695,0.00013979160778410972,"ex-earnings hv, no earnings hold"
2018-07-01,0.23094309172017044,0.020000618145893344,0.01460078858652682,"ex-earnings hv, no earnings hold"
2018-08-01,0.02912717116003022,0.003279145319652399,0.0024295376568575482,"ex-earnings hv, no earnings hold"
2018-09-01,-0.33196387795657656,-0.01979596416217709,-0.017364563846963752,"ex-earnings hv, no earnings hold"
2018-10-01,0.09032252363323803,0.0011054882612101529,0.005497238574820921,"ex-earnings hv, no earnings hold"
2018-11-01,0.33103827204385894,0.03437905449790906,0.02221335548960396,"ex-earnings hv, no earnings hold"
2018-12-01,-0.11551921029462892,0.02993674587789081,0.02246434664107348,"ex-earnings hv, no earnings hold"
2019-01-01,-0.21561577238128063,-0.011725779592346448,-0.019828494244737416,"ex-earnings hv, no earnings hold"
2019-02-01,0.3376124797897547,0.02198142930154347,0.022767213546057867,"ex-earnings hv, no earnings hold"
2019-03-01,-0.21263762825482294,-0.018434603176549907,-0.021617996606449294,"ex-earnings hv, no earnings hold"
2019-04-01,0.14124905618745182,0.011458086076269318,0.02253964428465484,"ex-earnings hv, no earnings hold"
2019-05-01,0.07885949039007778,0.0028622560332585154,0.002529286853275121,"ex-earnings hv, no earnings hold"
2019-06-01,-0.18538206070831484,-0.007647737401500735,-0.0024929900165317712,"ex-earnings hv, no earnings hold"
2019-07-01,-0.31914088432655013,-0.06654049257660682,-0.07810121215066701,"ex-earnings hv, no earnings hold"
2019-08-01,-0.34550705440495044,-0.02916252211291967,-0.022879826102421827,"ex-earnings hv, no earnings hold"
2019-09-01,-0.18081248748009462,-0.01728928839117875,-0.007993051428463903,"ex-earnings hv, no earnings hold"
2019-10-01,-0.09194842122335234,-0.034337647089674794,-0.01805986734358753,"ex-earnings hv, no earnings hold"
2019-11-01,-0.2766808554164905,-0.009147381984951419,-0.004364039884412352,"ex-earnings hv, no earnings hold"
2019-12-01,-0.17180072204169072,-0.005625629758274519,-0.010817811789396425,"ex-earnings hv, no earnings hold"
2020-01-01,-0.22150617822810295,-0.024094280393548488,-0.022660047499998427,"ex-earnings hv, no earnings hold"
2020-02-01,-0.712849658705077,-0.05257422911603432,-0.044554504784860505,"ex-earnings hv, no earnings hold"
2020-03-01,0.5038693554568044,0.0840439817290816,0.04841390298936342,"ex-earnings hv, no earnings hold"
2020-04-01,0.44737529152065375,0.16492910499954672,0.11081538036852498,"ex-earnings hv, no earnings hold"
2020-05-01,-0.4975611118941157,-0.07227540942884349,-0.05515071946854867,"ex-earnings hv, no earnings hold"
2020-06-01,0.18379591398374068,0.04554608579841847,0.042539861210789155,"ex-earnings hv, no earnings hold"
2020-07-01,0.025299706816338197,0.05972764590427256,0.05216782620237124,"ex-earnings hv, no earnings hold"
