month,decile,names,straddle,call_hedged,put_hedged,call_naked,put_naked,stock
2018-01-01,6,32,0.26472749760371633,0.01200476543230428,0.013249679587541372,-0.8782355853173657,1.4816650530401094,-0.060131918933373
2018-01-01,7,32,0.21405116267549662,0.0185683117674803,0.021882710556370227,-0.7770676899477512,1.5499387967978533,-0.05971686660522155
2018-01-01,8,31,0.23057367517274818,0.02077344616030033,0.022304953580024274,-0.8832889520411505,1.5487826564994591,-0.06738276240230746
2018-01-01,9,32,0.16238540617403635,0.008847008237513753,0.0070304520584138445,-0.85552736559691,1.2010710591897056,-0.04993491844856085
2018-01-01,10,31,0.12353983288663509,0.015179988086605095,0.014466821386806944,-0.9334192362828846,1.1996714200626544,-0.06259995359931259
2018-02-01,0,61,-0.21634153959240796,-0.01509765323616131,-0.012709984865411651,0.12118246062095733,-0.2704609308761239,0.014266934456351799
2018-02-01,1,31,-0.024087709811553497,-0.00004204661549232276,0.0037760982056452776,0.15119048814642916,-0.27367322500802516,0.01282712984588653
2018-02-01,2,30,-0.20097248638851223,-0.01056788886440659,-0.007820978395270555,0.0014360046941387075,-0.3389715654614275,0.016629596741881077
2018-02-01,3,30,-0.15142125691899094,-0.007605146251263945,-0.006597353914348028,0.49425946216688826,-0.6109946782201,0.0219931091088399
2018-02-01,4,30,-0.2774014885773594,-0.014391771333791077,-0.012520843552790194,0.26554338193484583,-0.707542698270342,0.02784780027409291
2018-02-01,5,30,-0.24569987243697036,-0.009855686925459179,-0.009714308274196752,-0.0013047032833250075,-0.46798287919044773,0.011259874275284647
2018-02-01,6,31,-0.3444542506590087,-0.016468759236915383,-0.01772880371729798,-0.06673105804647342,-0.5589563145728813,0.01351121569704422
2018-02-01,7,30,-0.3791321657792286,-0.02336586259186428,-0.0170167829145742,-0.17484237038502773,-0.5911550688172517,0.012824487688266724
2018-02-01,8,30,-0.2140052603931723,-0.00925583780797423,-0.009904880170927026,0.1566460665266998,-0.5332367716704618,0.016593212504378233
2018-02-01,9,30,-0.06364026750922473,0.002583771542319252,-0.00041584317543680446,0.40626349692233865,-0.5333069922941591,0.03329242547445679
2018-02-01,10,30,-0.24042924940396146,-0.015139699851653633,-0.008933886659766374,0.2723729487673865,-0.544134155884149,0.02709406430223833
2018-03-01,0,57,-0.1468589996636325,-0.015609431408721345,-0.01308129828685044,-0.202432446060981,-0.10411212614433404,0.00014562248660587862
2018-03-01,1,29,-0.13728224030545863,-0.006141169104100344,-0.007357055269277161,-0.44225962346403236,0.13234326081974093,-0.02452478638932479
2018-03-01,2,28,-0.24774617103836113,-0.016982899036827346,-0.014321373956921481,-0.4460493928694656,-0.16669813525313096,-0.0066747990051766615
2018-03-01,3,28,-0.22560073002585868,-0.009667894910045499,-0.00850791222661958,-0.5980408455269295,0.08888939614434663,-0.024072783398160574
2018-03-01,4,28,-0.16855230019967246,-0.011373919511370905,-0.011337981917012177,-0.7958000771627359,0.41471316381870826,-0.030807085031677124
2018-03-01,5,28,-0.05374893540104141,-0.006806221685016082,-0.000989849709412568,-0.24548943352859307,-0.043817262346977345,-0.003923236606600703
2018-03-01,6,28,-0.017883367461159937,-0.0034423204865399355,0.0002752759744936609,-0.4441539022982085,0.35743339353813136,-0.02149095026805387
2018-03-01,7,28,-0.25944749275905993,-0.01025181705376754,-0.012557919658488364,-0.5171817684221244,0.023024270480335913,-0.016611136917789433
2018-03-01,8,28,0.0962969706823684,0.004566699171738513,0.010853500558996367,0.05962780161870348,0.03270162145447724,0.012131498052078138
2018-03-01,9,28,-0.257499816061121,-0.019134607452303883,-0.014246075112899768,-0.2220685235782509,-0.29813766071808906,0.0042549245327193974
2018-03-01,10,28,-0.28414123996909113,-0.02175060051282169,-0.0204383535561276,-0.6446920695250133,0.028231134675406895,-0.024379163902718912
2018-04-01,0,59,0.010486178176956629,0.002978248623628676,0.0017101370354913239,0.37622213262899556,-0.4142264634145918,0.0156605473225366
2018-04-01,1,30,-0.16648925182837998,-0.013778511193780823,-0.010902737354592396,-0.1531560901738399,-0.11285162719247711,0.006567677534089859
2018-04-01,2,29,-0.0872110204402014,-0.0017606115672224826,-0.002236670834474979,0.26733947494221255,-0.2611969842884736,0.018953203682852103
2018-04-01,3,29,-0.182270163609463,-0.012266461619997105,-0.008857632625622525,0.20857683092406326,-0.5134863755358353,0.02923343562845916
2018-04-01,4,29,-0.05630356092459845,0.006200300792513585,0.003000053851649613,0.1718897671255176,-0.1890274673416221,0.014579285832879355
2018-04-01,5,29,-0.20249597199189365,-0.008517963807049637,-0.009026770894827467,0.043978311259998966,-0.3008317024475715,0.01702369989786889
2018-04-01,6,30,-0.3792651324388399,-0.023221006799556063,-0.019975886281880895,-0.24249701598742415,-0.4723500419288058,0.012700440973006998
2018-04-01,7,29,0.07799966823235048,0.010838010539132473,0.003900949411231233,0.5967660822693236,-0.4372103209122281,0.034149402274429926
2018-04-01,8,29,-0.20467315800943192,-0.0022226561249407664,-0.0026054563205037727,0.6083103477918254,-0.7760305685232463,0.04803260635815094
2018-04-01,9,29,-0.32523902706870456,-0.01800460318541108,-0.01420709688073934,0.19685001837011706,-0.7364248375448742,0.030092311623252075
2018-04-01,10,29,-0.15600307365142335,-0.010800262570152147,-0.009192600319101072,0.22306604245515566,-0.5270780906070689,0.02222822485662646
2018-05-01,0,62,0.04658030299185621,0.004035961653904248,0.011548537307214005,-0.026205366126174745,0.09990569801668714,0.002638011193933157
2018-05-01,1,31,0.11398062199841379,0.010504157250087274,0.004088077625587955,1.1645495459244861,-0.7211594665550115,0.04526874679691774
2018-05-01,2,31,0.02397993498738237,0.011544386053575726,0.006745831362153312,0.9202163179619559,-0.6716729634714509,0.04113662878971386
2018-05-01,3,31,-0.12107555724962105,-0.008385302384428564,-0.005215140815385938,0.1417982953798755,-0.3425017779631349,0.009399707380874067
2018-05-01,4,31,-0.08744264333529303,-0.002656874562571546,-0.006365903713913245,0.11455304816303599,-0.26622253752204805,0.0018470236054698656
2018-05-01,5,31,0.08577374473812098,-0.000887166504018905,0.0003725414944365517,0.38504882897584525,-0.43632906147047595,0.018996157856097554
2018-05-01,6,31,-0.11027450105905022,-0.005721473296257303,-0.004004819210764778,-0.008104572907507617,-0.2656306955931188,0.008788698649526182
2018-05-01,7,31,-0.004315884574892328,0.004928366776969859,0.0032958721343891817,0.5970144951058554,-0.38917281809638277,0.020927029747280123
2018-05-01,8,31,0.08082115746943318,0.010166527127353003,0.004578488633217499,0.8704658292716702,-0.3049202767501368,0.014606837343500797
2018-05-01,9,31,0.015282178383022593,0.005812890614939307,0.0051544374850363926,0.7312065366437211,-0.4416930306953827,0.024855509597645497
2018-05-01,10,31,0.16056092499027,0.014540118903991522,0.01563661493280196,1.1383441797983114,-0.6212537685383244,0.047906757990850896
2018-06-01,0,61,0.03584874150183137,0.0016363341125995388,0.003650311766898449,0.11779627004578165,-0.06525404173649452,0.0038798326085653662
2018-06-01,1,31,-0.10434379811753765,-0.01403020509568837,-0.01229477344350821,-0.06465712769304022,-0.2975233937680483,0.0037628371353007678
2018-06-01,2,30,0.0023830874747248322,-0.010525406852943658,-0.005630366275063942,0.3066099712937978,-0.6185349868784402,0.02355909886487047
2018-06-01,3,31,-0.2721861827975055,-0.020821271233683734,-0.016497094834993332,-0.26119909096519245,-0.46150776602235366,0.006100766608232942
2018-06-01,4,30,-0.09204309090630677,-0.012478061374595598,-0.005011476603977575,-0.029673679122464738,-0.38229213942421914,0.011849238746855839
2018-06-01,5,30,-0.1724814498780716,-0.012090773553204818,-0.009200495174006746,-0.14518641557940679,-0.2882481662135287,0.004703796123862525
2018-06-01,6,31,-0.3060776384581351,-0.024356061175687276,-0.014776473823670805,-0.36654217959548224,-0.4371622014376879,0.006322685686267285
2018-06-01,7,30,-0.2341548988007509,-0.014201486803097773,-0.011355906561236048,-0.2572051743237976,-0.1812813554092458,-0.0005693326020018263
2018-06-01,8,31,-0.2340432501823246,-0.017184090720739478,-0.012479592612946384,-0.3569669085345766,-0.1924647884828958,-0.005994889937564309
2018-06-01,9,30,-0.1279138293398123,-0.015338909899284287,-0.009942743229592545,-0.11721167940768226,-0.407508216847586,0.008543399852062934
2018-06-01,10,30,-0.06849505661570628,-0.01239387098308883,-0.00864446167660976,0.053139142352741434,-0.36277743550454283,0.007642669743866134
2018-07-01,0,57,0.07833220394153062,0.01284711821460732,0.007551281947807079,0.19173259729237124,-0.06358371273823799,-0.002680318801391999
2018-07-01,1,29,-0.23250100103079155,-0.017456155689505343,-0.010783596915520121,0.09685820846518461,-0.421892138341048,0.01966008825860814
2018-07-01,2,29,0.059139669209701304,-0.0009414662052012738,0.0005474436756276308,0.25026551912850964,-0.18717460299108285,0.011763117091716376
2018-07-01,3,28,-0.0587697567155852,0.0010586802508575994,-0.0037514002217268923,0.5135271569118013,-0.35404430922722174,0.01330080005739888
2018-07-01,4,29,-0.10383020324328461,-0.01182390247921984,-0.007266060484378991,0.28091700931530345,-0.5713752464130362,0.022558134475713584
2018-07-01,5,28,0.07179453412749548,0.005262666147692657,0.0025145004362331067,0.626602718487689,-0.29016091902522156,0.009379580268567821
2018-07-01,6,29,0.05226530841919024,0.005391626946849285,0.0017031161824348495,-0.03186741328434112,0.0556879625031841,-0.00935334111638673
2018-07-01,7,29,0.08389215376254051,0.00007008837349052466,0.0011834588247968635,0.6458598187311361,-0.4657215585724104,0.02224041290863518
2018-07-01,8,28,-0.07275410706952566,0.0019198123584791258,-0.0029892442603231986,0.3245237771936728,-0.3600603687872015,0.014192750271094314
2018-07-01,9,29,-0.10240775129376499,-0.003927627947694654,-0.0029649167704811218,0.5418790467186948,-0.702367558271186,0.026236159349618416
2018-07-01,10,28,-0.15416879708926093,-0.004609037474898023,-0.0032323149677130417,0.28859080575755586,-0.485475851079286,0.016979769457216142
2018-08-01,0,57,-0.035729547219676444,0.002461973782425792,-0.0015197609367532065,-0.10285620331151399,0.06963813819332987,-0.014934688274301666
2018-08-01,1,29,-0.12012483023517515,-0.010760163675326175,-0.007821808133164502,0.15440395083238537,-0.44662841074535226,0.01858835472238102
2018-08-01,2,29,-0.23183804553048634,-0.010882351689854852,-0.011584073917313871,-0.1295136575831712,-0.35494200110354646,0.005293910355715543
2018-08-01,3,29,-0.08844386713261944,-0.01103331495885823,-0.008723433698852017,0.24443153748109217,-0.6847452923165317,0.026049370142739774
2018-08-01,4,29,0.05743315058728457,0.004388603409766354,0.007343098468362843,0.6259537020875258,-0.62358303363565,0.04224844493786901
2018-08-01,5,28,-0.10976533254089679,-0.005704170674669546,-0.006288155513862767,0.3860185393487553,-0.6593558526364011,0.022451473919470038
2018-08-01,6,29,-0.058867587344901294,-0.0024145665460945432,-0.005186601177178052,0.4808946508587095,-0.5173964718446583,0.017308680667569486
2018-08-01,7,29,-0.18895143580664175,-0.011351490099202183,-0.010170070397885183,0.08656613639519598,-0.5553115626109912,0.014918117331766779
2018-08-01,8,29,0.07896764329619008,0.0015038386357042746,0.000515470648833802,0.7700369960498347,-0.59409828131796,0.02108309881748666
2018-08-01,9,29,-0.16210531529942226,-0.005603528971135308,-0.007711905570426586,0.24783189305954637,-0.5089502631248858,0.011092266467783423
2018-08-01,10,28,-0.1558543774548516,-0.008298189892900383,-0.009341569069917708,0.051547747520871386,-0.3769902725520224,0.003653666448079355
2018-09-01,0,63,0.03275709185685516,-0.01096046881980885,-0.01711572231282548,-0.2091600567016192,0.004072308855207485,0.014341501866291038
2018-09-01,1,32,0.5130344987435231,0.03625630883170539,0.04403617602589728,-0.5566758241398228,1.9568631188604295,-0.07333115108438511
2018-09-01,2,31,0.7453536529558905,0.04128832676382697,0.036583326406199,-0.6214573153052152,2.1311914075671035,-0.06992679279131218
2018-09-01,3,31,0.8060303093966295,0.035093415169998296,0.03347116395890549,-0.5512575742949992,2.1694041080221536,-0.061628200988304564
2018-09-01,4,31,0.3899521220880161,0.019919201022646906,0.01729578510238676,-0.7941321044546844,1.4513615391490888,-0.0552026077691765
2018-09-01,5,31,0.601166518721325,0.025999674624289246,0.02307547154551136,-0.6197350427461275,1.6571962433971301,-0.05718573089686232
2018-09-01,6,31,0.6155750377938882,0.027174683770151416,0.01942098022977504,-0.5392152558437726,1.5210759463594867,-0.047783140683210136
2018-09-01,7,31,0.49360118699976563,0.02365101966658382,0.024162114927581003,-0.8464559490858589,1.6750508549968595,-0.05750197724652029
2018-09-01,8,31,0.8148205038544413,0.031528534108013144,0.03182913850359449,-0.6740057918819072,2.1848362257428007,-0.05597298167448363
2018-09-01,9,31,0.5590880992114537,0.02264484482167851,0.01989111914123764,-0.6684366925645937,1.7217585438194993,-0.04948297365519205
2018-09-01,10,31,0.5457915906003783,0.025295840011896543,0.0269204537130718,-0.7658358808414419,1.960935427715637,-0.05898964921809407
2018-10-01,0,57,0.09887840541167647,0.012668919601526572,0.009480329357373727,0.05375205028704136,0.15050769774256934,-0.005127658768301367
2018-10-01,1,29,-0.15070139051462583,-0.022680279401128826,-0.016088824338390074,0.21775799002975096,-0.547716875654993,0.024323648814252113
2018-10-01,2,28,0.059253742780352836,0.005562596570529124,0.005990192015756304,0.058147375044479706,-0.10831955055119993,0.009368780835969663
2018-10-01,3,29,-0.17309112747900623,-0.015631419104501804,-0.004203728059885229,-0.5283654441298901,0.06322192489074802,-0.01986513858025067
2018-10-01,4,28,-0.07729824627395722,-0.007854657711985525,-0.0020785970272628094,0.03485193305308798,-0.11995574841820754,0.002568685846047025
2018-10-01,5,29,-0.09610669415000479,-0.004323886473119604,-0.005699038922456953,0.15096556282880533,-0.29063542715631824,0.008245409674275101
2018-10-01,6,28,-0.2344324371084337,-0.023113193475337395,-0.020471735407671672,-0.2868176813260823,-0.2719547541463054,-0.0029607128638769148
2018-10-01,7,29,0.016483899554131022,-0.004211841487171022,-0.0003619761109349647,0.2689731249278451,-0.1736988492987788,0.010072625176032109
2018-10-01,8,28,0.30460427874609924,0.012811266579415056,0.0054226471882299265,0.275393085702983,0.046665720594120295,-0.0013598918407346941
2018-10-01,9,29,0.1317862904965102,0.007102891040516546,0.009352721302070474,0.8416202598137907,-0.4270270100665334,0.04003353734240443
2018-10-01,10,28,-0.05182298510294935,-0.010011359799602253,-0.006608494981016347,0.2715100403167923,-0.3972091779124237,0.019195990045950746
2018-11-01,0,52,0.5813093177022799,0.052386509481836034,0.0334635514726419,-0.08959338710370524,0.8053107615221239,-0.0164568055188255
2018-11-01,1,26,0.05355814265119864,-0.01000569042678222,-0.001867019510072241,-0.9104066128962948,0.8473409942974334,-0.08084727979703937
2018-11-01,2,26,0.4259675379226868,0.0349502531149013,0.021164336260575765,-0.9962962962962962,1.4305305470651382,-0.11397330671964448
2018-11-01,3,26,0.32788903577707124,0.021750967965466154,0.02655549511229061,-0.9632471358428804,1.5213929362394154,-0.09634179448123828
2018-11-01,4,26,0.3196766307619758,0.020503229256751902,0.015420179676924804,-0.9810375670840786,1.2498212448733492,-0.08760479856821525
2018-11-01,5,26,0.5018408290128263,0.03295448151979418,0.027060180485601812,-1.0,1.5938673455866736,-0.0983922987389731
2018-11-01,6,26,0.8920930636125223,0.05815137300113065,0.03743082311815113,-0.9974358974358974,1.9163263640637873,-0.11288835700464192
2018-11-01,7,26,0.42729797726388113,0.022186646007649302,0.014546646056983985,-0.9199274136499247,1.3283796669777213,-0.0782769241923799
2018-11-01,8,26,0.5708446754589219,0.03901540947817185,0.02822322441414164,-1.0,1.6672798778722313,-0.09251527955763014
2018-11-01,9,26,0.37341231071340375,0.027567653127198295,0.02039388626998164,-0.9645909645909646,1.165754571088385,-0.07998957535317408
2018-11-01,10,26,0.6348674603534785,0.042380819055053816,0.03159653196256966,-1.0,1.6526517558195573,-0.09730408531586487
2018-12-01,0,31,-0.8164986559088963,-0.03886230281349167,-0.06363882889846265,-1.0075221952547655,0.004210526315789331,-0.079319599108992
2018-12-01,1,16,0.8118555487733466,0.031808810567936954,0.05213987510464546,1.5920380478946559,-1.0,0.14030473162695134
2018-12-01,2,15,0.3200351221909629,0.00514858942136342,0.008447177679712864,0.8943901290780543,-1.0,0.0818084114050305
2018-12-01,3,15,0.18368332627631195,0.0006862005252174436,-0.0003966653459511968,0.6586485900891831,-0.8874232627276112,0.060336938438390476
2018-12-01,4,15,0.5373180030118501,0.014164503702857259,0.024144938907371804,1.2038238690430652,-1.0,0.09240870932757736
2018-12-01,5,15,0.27561252116083423,-0.0033425373657076838,-0.0004824952283769677,0.7962213752928745,-1.0,0.06793282390110097
2018-12-01,6,16,0.37791810475560944,0.004821598946731741,0.011736244970715511,0.9389341058495347,-1.0,0.08339775027705175
2018-12-01,7,15,0.176308818500794,-0.0028979759615868567,-0.004752100201824773,0.7119571263246801,-1.0,0.0676117520240223
2018-12-01,8,15,0.1876636007988008,0.00029441754868096833,-0.0010011508525830165,0.8065386512273454,-1.0,0.0709184778748357
2018-12-01,9,15,0.6244387734233385,0.05074745172722805,0.05164982100616005,0.8624180657119437,-0.23607313195548513,0.01849103201247675
2018-12-01,10,15,-0.004643107135549584,-0.007053492245554718,-0.011498953793817187,0.5845158526398903,-0.9957894736842107,0.060985132517959346
2019-01-01,0,51,-0.2251927236581429,-0.00818911028264074,-0.01383289732233346,-0.12293349172003132,-0.0843872382980575,-0.04026542456674347
2019-01-01,1,26,0.32259405115574885,0.010421017525814343,0.015494924917932914,1.114439539940463,-0.7408027230919042,0.081478238011406
2019-01-01,2,26,0.3329655404608444,0.012256670900791296,0.015714702180781418,1.5090240065314688,-0.9557873686260977,0.10256668442267904
2019-01-01,3,26,-0.01205626606449873,-0.011269823596731267,-0.008223749077732934,0.7748244801042657,-0.9078659432821558,0.05129639312921268
2019-01-01,4,25,0.09268105537867548,0.012166521418979946,0.008075551516814737,1.3579374078495483,-0.8132805860805863,0.0723088494800765
2019-01-01,5,26,0.2472802407153381,0.019541171483315804,0.015564240746721802,1.3179685617412884,-0.6786413964077858,0.06710584310603745
2019-01-01,6,26,0.0924207514244139,-0.005098516552644145,0.0008136751977799311,1.0798584296434712,-0.9846063104404865,0.06093344110566183
2019-01-01,7,25,0.032078751404047916,-0.004212040975845862,0.0002538981503345907,0.9585112362246372,-0.89267542343588,0.053451447012177446
2019-01-01,8,26,0.16917440526599534,0.011395951170661861,0.008084178222509184,1.4616065284563375,-0.9751042106616231,0.06548791240732163
2019-01-01,9,26,0.0863612226045814,-0.0001372487095502462,0.0031352199097735476,1.1400205585922276,-0.9333224380582308,0.04792847945406115
2019-01-01,10,25,0.09740132749760594,0.002231907243173603,0.001662027595599454,0.9915060482204316,-0.8251899613899617,0.04121281344466252
2019-02-01,0,57,0.12485087108524359,0.008054584049356231,0.002899370276804176,0.6534681227248269,-0.6811012502670573,0.03233718108722903
2019-02-01,1,29,-0.1643029067284221,-0.013272431861085333,-0.008399947980959908,-0.3834776687079765,0.18220710842928622,-0.018242900247427613
2019-02-01,2,28,-0.23854026970759534,-0.013351074710125876,-0.010282452329893832,-0.3485444813319705,0.00882692136197952,-0.012151614848217942
2019-02-01,3,28,-0.22283360018253504,-0.011754955976398886,-0.015473628569131771,-0.07898610949139209,-0.2949321998185751,-0.0011402218826054458
2019-02-01,4,28,-0.35917660284997766,-0.019664770835950345,-0.020975837582556396,-0.460549209078192,-0.3295520344607003,-0.0077714696433374576
2019-02-01,5,28,-0.3647534591882676,-0.018439130768300033,-0.019150415355211954,-0.2997809369724111,-0.49652419558755795,0.0007872377280479555
2019-02-01,6,29,-0.10437267189800944,-0.005547754886828136,-0.00919874157878355,-0.40125762884773536,0.011154758406193059,-0.014018330111511565
2019-02-01,7,28,0.11832286877417317,-0.00016037960193923572,0.0004665313111492162,0.04845473181758524,-0.14727413421042937,-0.0005110631183845225
2019-02-01,8,28,-0.23896315144593472,-0.00969794779346361,-0.011801527945728215,-0.317655093316136,-0.2037905421812631,-0.006536248476255129
2019-02-01,9,28,-0.19223984571639857,-0.011528803743341467,-0.011326051399055641,0.179121892027186,-0.6766005302897368,0.016555183884621846
2019-02-01,10,28,-0.0394520356431785,-0.005217847811729103,-0.005500577704155732,0.2699904540168504,-0.498894141837771,0.014094280839801418
2019-03-01,0,53,-0.16371834780909478,-0.020182754349099635,-0.017215276503993897,-0.7165196812330061,0.003828830089299129,-0.041527252106032746
2019-03-01,1,27,0.27824733816404085,0.026111756800345855,0.02692836711152362,1.2772305060884337,-0.29843043102001443,0.06436421220011469
2019-03-01,2,27,0.45634967984694874,0.029159834203611776,0.03399860020705972,1.3224257881608776,-0.19005944533361732,0.055073328551950934
2019-03-01,3,27,0.050875159282775584,0.006161348482433658,0.010393129191265914,-0.07158207668691229,0.3809297784488978,-0.002522845339616619
2019-03-01,4,27,0.4744420958445525,0.021764498076272412,0.026603933166584118,0.829052696647919,0.012427975776821622,0.02268504784919025
2019-03-01,5,26,0.10994478787970412,0.004276253811834248,0.00984401640133767,0.2566045623102299,-0.22272192206641941,0.015565648983844271
2019-03-01,6,27,0.0011180940259293405,0.0007917689643160557,-0.00014398719108704692,0.5988323668023321,-0.5288476879855273,0.024934847911860975
2019-03-01,7,27,-0.018488969063579837,-0.005650334850631404,-0.0016451256489234073,0.511257174749167,-0.6289029028806851,0.0345588323020904
2019-03-01,8,27,0.06217885550263215,-0.0007360463944541531,0.003983961415980427,0.6490244667972879,-0.5477262038970477,0.030329219302958548
2019-03-01,9,27,0.22840628732214457,0.0049280879820814295,0.007398043152217497,0.673445318403194,-0.2976150845990606,0.024971113225329942
2019-03-01,10,26,0.11452899035494608,0.005929002451246219,0.00971309060752972,0.5607108248554276,-0.2946016009307153,0.022836960094081947
2019-04-01,0,57,-0.22742299175097833,-0.005306492750447358,-0.004057620010766569,-0.35664118016086943,0.411766642302352,-0.001864306332028616
2019-04-01,1,29,0.1699418046140724,0.00855890472910362,0.009127772391431078,-0.2259876905133794,0.38917057027640173,-0.028263324541117206
2019-04-01,2,29,-0.38922071678475834,-0.020503552652857082,-0.025226397442933843,-0.5453773080360784,-0.11221024041284934,-0.02056287892901034
2019-04-01,3,29,-0.23140207328574142,-0.015161875290317314,-0.017469910904066688,-0.24997467757618436,-0.1592104420461508,-0.005327885101549705
2019-04-01,4,29,0.24676789775391286,0.019801162288227526,0.02060096753475197,-0.49224794582570586,1.074355270666416,-0.05314814078718619
2019-04-01,5,28,0.04013950794801633,0.0016027077719200744,-0.0006936697687721849,-0.10197693166375608,0.05047295475622028,-0.01144510059833446
2019-04-01,6,29,0.4358289216771983,0.03293165828869403,0.03207948843482558,-0.7776573178563064,1.813065110733109,-0.08173624303745766
