window,sessions,skip,signal_rows,spread,spread_t_naive,spread_t_overlap_adj,decile_1,decile_10,rank_gross_pnl,rank_sharpe,rank_max_drawdown,rank_turnover,rank_positions,rank_market_loading,rank_market_t,rank_intercept_t,mvo_gross_pnl,mvo_sharpe,mvo_max_drawdown,mvo_turnover,mvo_positions,mvo_market_loading,mvo_market_t,mvo_intercept_t,rank_net_pnl_full_cost,rank_net_sharpe_full_cost,rank_cost_total
1m,21,0,976373,0.4550153358786835,4.0111697333869065,0.5178397858739577,1.5550850622286045,2.0101003981072876,-2739974.7546635005,-3.4871165039787457,-2742732.848456322,53.57164420393576,488.18998862343574,0.033072816688059475,3.8917060871871243,-9.370173078576444,-5610942.7892406555,-1.9763484871162242,-5612134.42150112,45.09288988918505,488.6905574516496,-0.031768502613748535,-1.0391698743645943,-5.014562392040752,-44811947.916123554,-7.079026899879532,42071973.16146006
3m_skip1m,63,21,949015,-0.9953130216112741,-10.591098969279617,-1.36730499753515,2.109694724076837,1.1143817024655627,304390.72493618855,0.5081392989748044,-88950.95390192948,39.39524208054558,485.83731513083046,0.027956861821764902,4.177371172479099,1.1297825893648898,513384.4352286049,0.2380355429053148,-703326.9837062198,32.70882730883254,486.35494880546077,0.019146242080473358,0.7958092805030436,0.5792422242480464,-34303845.867174745,-6.100242950539665,34608236.59211093
6m_skip1m,126,21,928393,-1.8091934450103628,-18.778241633277172,-2.4242605705580416,2.54901919021293,0.7398257452025689,494493.26557363244,0.7900047245472857,-129267.17151156603,34.46856326239294,483.53526734926055,0.027596502920630924,4.111794573461239,1.990952465687897,1201411.1403920562,0.5565554266936563,-269339.85133117635,28.861533944181893,484.09670079635947,0.0029336121381887065,0.12172160964923329,1.4818381821590667,-31663617.64719487,-5.806807601847908,32158110.9127685
12m_skip1m,252,21,888409,-1.582487392841199,-15.76602478844445,-2.035385048051289,2.306451349887548,0.7239639570463491,507834.787756573,0.8155545077099199,-102919.86983010636,31.023339911089895,475.87144482366324,0.043396974423560754,6.443888254402038,1.9551967505007675,504051.6265697926,0.24019954539477167,-543703.0138844927,26.812273733981733,476.3794084186576,0.016479962590953978,0.6845810366271783,0.5652558167026018,-29697184.57881736,-5.697274918823763,30205019.36657393
12m_noskip,252,0,901669,-1.6593085021747496,-15.537916959946852,-2.0059364540209312,2.3493006574508946,0.6899921552761453,-398606.5444457765,-0.5768926548647431,-400663.07077463745,30.709656526073918,480.43060295790673,0.04529592133174379,6.171182133245165,-1.6705133203666815,-815608.5612784834,-0.3686497194280729,-1274097.2326937017,26.788670956350565,481.0273037542662,-0.02635323957108715,-1.058609666139414,-0.8274046444750274,-30951144.359962493,-5.761304298085048,30552537.815516718
