date,gross_pnl,gross_vega,window,book
2021-11-18,-3587.9485192144857,20384.236723787133,12m_noskip,mvo
2021-11-19,-2652.1855488575225,20603.624037803962,12m_noskip,mvo
2021-11-22,8712.331414195223,19999.99993953478,12m_noskip,mvo
2021-11-23,13507.224415860697,19886.9755831003,12m_noskip,mvo
2021-11-24,-52925.22595551737,20067.696472678927,12m_noskip,mvo
2021-11-26,-46482.517591162934,18954.43456631025,12m_noskip,mvo
2021-11-29,278.83636956339024,19999.999957776738,12m_noskip,mvo
2021-11-30,10187.26359594367,19312.283802484024,12m_noskip,mvo
2021-12-01,-46040.39158689631,18275.693203897805,12m_noskip,mvo
2021-12-02,-5628.235676756993,18992.28896604343,12m_noskip,mvo
2021-12-03,-9462.94170745895,18325.09715743029,12m_noskip,mvo
2021-12-06,11949.900773998972,19999.999943558938,12m_noskip,mvo
2021-12-07,36662.270268904285,19885.047368778763,12m_noskip,mvo
2021-12-08,-10721.148113190286,19608.60886482589,12m_noskip,mvo
2021-12-09,4147.666894295431,19236.129851590118,12m_noskip,mvo
2021-12-10,14098.015496888567,18827.996008400845,12m_noskip,mvo
2021-12-13,3275.111106483597,19999.99994889639,12m_noskip,mvo
2021-12-14,-6996.081299089639,19704.850731268667,12m_noskip,mvo
2021-12-15,16502.219717722877,19347.255775284197,12m_noskip,mvo
2021-12-16,-12772.277258039458,19115.384655663674,12m_noskip,mvo
2021-12-17,7726.9094592753345,18924.818310333645,12m_noskip,mvo
2021-12-20,13176.663258585786,19999.999957104115,12m_noskip,mvo
2021-12-21,4482.0016279158135,18737.949494815442,12m_noskip,mvo
2021-12-22,-8834.944079344654,17986.588374922285,12m_noskip,mvo
2021-12-23,19305.493809690004,17871.86750897128,12m_noskip,mvo
2021-12-27,4934.851672191656,19999.9996523879,12m_noskip,mvo
2021-12-28,23054.935227717287,20049.407654472372,12m_noskip,mvo
2021-12-29,-8332.745080484417,19080.034167470174,12m_noskip,mvo
2021-12-30,78438.60237834905,19895.814616288244,12m_noskip,mvo
2021-12-31,-107232.93246863557,18432.18226070317,12m_noskip,mvo
2022-01-03,60289.23544989281,19999.99962728634,12m_noskip,mvo
2022-01-04,9540.931939853122,19898.56438364823,12m_noskip,mvo
2022-01-05,7308.069333658742,19292.780827794402,12m_noskip,mvo
2022-01-06,-4342.909744017506,19021.13308883985,12m_noskip,mvo
2022-01-07,17173.012069006156,18458.901095003348,12m_noskip,mvo
2022-01-10,3326.4314249446484,19829.0915526369,12m_noskip,mvo
2022-01-11,-7613.791155890922,19630.73102372553,12m_noskip,mvo
2022-01-12,9005.821956574768,18875.586556963364,12m_noskip,mvo
2022-01-13,5525.847343486018,18801.024389856055,12m_noskip,mvo
2022-01-14,9424.94178870325,18867.19233453112,12m_noskip,mvo
2022-01-18,12255.802374620325,19999.999858269908,12m_noskip,mvo
2022-01-19,15222.001713711548,18923.631833903888,12m_noskip,mvo
2022-01-20,6945.723397874744,17339.022277267715,12m_noskip,mvo
2022-01-21,-18276.18518211833,18565.871342712016,12m_noskip,mvo
2022-01-24,11739.76119554792,19999.999857990588,12m_noskip,mvo
2022-01-25,-6208.61598472693,19163.69398593747,12m_noskip,mvo
2022-01-26,5972.953317826245,19483.453089883165,12m_noskip,mvo
2022-01-27,25861.36566295839,18818.76214218619,12m_noskip,mvo
2022-01-28,1918.5159475965809,19161.624800988273,12m_noskip,mvo
