horizon,target,symbol,origins,qlike_RV,rmse_RV,qlike_ARCH,rmse_ARCH,qlike_GARCH,rmse_GARCH,qlike_IV,rmse_IV,qlike_MEAN,rmse_MEAN,t_dm_iv_vs_rv,premium_points,premium_ratio,mean_iv,best_qlike,best_rmse
5,target_rv,PEG,103,0.48181976019348216,0.07652917218471153,0.28058691938902275,0.07444571923418482,0.23790690084161256,0.06254300709743014,0.2928676101084972,0.07915743777429622,0.2648433987302088,0.05843608555255267,-2.0384504426277616,6.020899801435334,1.353655695910965,23.045649780157955,GARCH,MEAN
5,target_rv,PEP,125,1.4845103245417088,0.15447036130131192,0.5595809794206359,0.12046861509895955,0.5111677535941727,0.11464989878042901,0.4412934874088918,0.10712498305781541,0.5650916529946967,0.11452926671977587,-2.094939908117829,3.308630589455166,1.1712026135669498,22.634448814545003,IV,IV
5,target_rv,PFE,125,2.7113393993663855,0.1788924318503751,0.6495451000656743,0.14465377017970052,0.5759790264881818,0.1346278897098649,0.5793922438277656,0.13335240153861094,0.7235855054475662,0.13528189771585883,-1.3622191637131462,0.6470430358274681,1.0270511178168824,24.566314698000948,GARCH,IV
5,target_rv,PFG,70,1.948028086092477,0.12066074123780353,0.5333917422610733,0.11301372438689793,0.5497412790405997,0.11620511639698744,0.5389413359837748,0.11760059052117207,0.4473210739480926,0.08535700122238064,-1.8880499884084185,8.959708589830523,1.4909161621619316,27.21070393366504,MEAN,MEAN
5,target_rv,PG,125,0.9125572915041571,0.08113727583325228,0.3467000279212831,0.07352804908265663,0.34033111554392,0.06609931996325144,0.3301474660610391,0.07249784616677647,0.32508197307160447,0.0569311346550443,-2.7271121486619694,4.163892084447598,1.272932839139418,19.419997203848872,MEAN,MEAN
5,target_rv,PGR,125,1.1612572615452104,0.1284411495533968,0.555537555770988,0.13107576082191266,0.5624726323816353,0.13283739014405935,0.488207108748316,0.11760484269472284,0.5012160696702465,0.09801320483751956,-2.2358598163572463,6.979988340029414,1.3577037783436303,26.49330847422169,IV,MEAN
5,target_rv,PH,103,2.9721918929676923,0.15975510622792438,0.7238147773005079,0.14912513028151445,0.7612872199993064,0.15925346310435468,0.5117790416672348,0.11854952354270461,0.7188112694253055,0.11300360461226214,-1.5543911449234844,6.555198540521132,1.3481548331163264,25.38359877223898,IV,MEAN
5,target_rv,PHM,125,1.285709390379939,0.20172831254793833,0.4930043301749168,0.16619331356803643,0.5097271102672218,0.17143446448050187,0.42895610879525664,0.15271315527266835,0.49957589750793596,0.16163984349159174,-1.984525045162477,4.687480391116681,1.1560137477503056,34.732783825649996,IV,IV
5,target_rv,PKG,99,0.8746075650982845,0.16317827168755653,0.5119929258625779,0.13371794751335234,0.5210353002675236,0.13425146807177213,0.46150466429033454,0.11581378090866423,0.6951974548154969,0.13382909311172725,-1.8774404644003202,3.410681547728599,1.1572598840409396,25.09886711729633,IV,IV
5,target_rv,PLD,105,1.1189001010815915,0.09410463745474168,0.607273913866214,0.12965847405153036,0.6371537476021568,0.13579543333847297,0.4753002166508224,0.10324075442753204,0.3621357634682794,0.07924952402931025,-1.417515328847865,8.08603654632634,1.4775754614504473,25.017468747152144,MEAN,MEAN
5,target_rv,PLTR,125,1.0726474742696863,0.2666914750642267,0.5853637033048904,0.32568939413001774,0.48242653999283724,0.24655218648703708,0.4270637525099944,0.2423805158426455,0.4378033172851972,0.21807437808201371,-2.4834147077804163,13.291411270515063,1.3093040667707734,56.263401290825385,IV,MEAN
5,target_rv,PM,125,0.9729882566706509,0.15600893868195462,0.3595962155482961,0.11555063583292435,0.35958038797209707,0.11554857052133595,0.28915996520300113,0.10898403438292827,0.4585687377334585,0.11838288872336823,-2.123537304789726,3.3433542973411714,1.1406919272620775,27.107008420247887,IV,IV
5,target_rv,PNC,125,0.8015239150812524,0.1063653857387597,0.4668494228537211,0.10727516344134658,0.49276980346942095,0.11173708495202132,0.4283176731714331,0.09995479714164417,0.425193604487184,0.08249012164015507,-2.403306837493139,6.085416534197273,1.3390047627251245,24.036245558778027,MEAN,MEAN
5,target_rv,PNR,98,0.4982895449146033,0.08897705400220014,0.45008625317298134,0.11177194836159772,0.38904813707854696,0.09768941858210473,0.3870779938739089,0.09802330910726728,0.29411471340530426,0.06936422853829054,-0.8002972823869005,6.391917703973177,1.3498391932344098,24.662934295559765,MEAN,MEAN
5,target_rv,PNW,85,0.5528283233406792,0.06512500873716219,0.26204652247528987,0.0577893326838935,0.23377281327685726,0.051472637150844124,0.33667346615488764,0.07279330077259344,0.25308076537444546,0.05307734728389637,-1.1054826687986785,5.31450301034558,1.3742039310582,19.516660094363523,GARCH,GARCH
5,target_rv,PODD,101,0.9453082970137815,0.20493370953728215,0.8352220048784953,0.29634893795377476,0.8411656550021926,0.29801918407582395,0.593227975252433,0.2057781919447278,1.0352934751876703,0.19189376405018413,-1.3525127154492054,8.538998976011914,1.2907596394220722,37.906895404087116,IV,MEAN
5,target_rv,POOL,101,0.8006627285613276,0.14656378078482887,0.38652687527277724,0.12713454681565775,0.3889786081886929,0.12827843533085984,0.3871216633589641,0.12569458158367847,0.36888171993361596,0.11848508501747036,-1.6677630252575397,6.832009427889887,1.2636657829595994,32.74363645511297,MEAN,MEAN
5,target_rv,PPG,125,0.957140498012521,0.14266121648539534,0.5104770572012826,0.13467872916032114,0.5169999241346378,0.13538518378570094,0.36883272064343037,0.10331155368743421,0.42772825461281094,0.09874746073229623,-3.2706454408815295,5.079652077434015,1.2444084664483386,25.86310590474946,IV,MEAN
5,target_rv,PPL,90,0.8628409269493894,0.06901487024046833,0.3405317553891518,0.0664856368694926,0.3832088977616043,0.06661715514145068,0.3820676657566884,0.07374329239404957,0.3400677146424091,0.059575433262958784,-1.5665424587388472,4.458406453219369,1.3014383792706412,19.248847086581698,MEAN,MEAN
5,target_rv,PRU,103,0.8584640699789622,0.09374539565153084,0.3500971261132832,0.08838831888392631,0.3726376055348799,0.0929949028656973,0.3477843540979569,0.09001290604732125,0.33659282524460593,0.07138167691392772,-2.96917803548638,5.134641117009544,1.2761006890947042,23.731628809598504,MEAN,MEAN
5,target_rv,PSA,99,0.5083303853377276,0.11560739402758592,0.3436126057391016,0.0940724019817602,0.3562075880851909,0.09398639506360114,0.28612654800937093,0.08591073491581978,0.5023112229375429,0.09008812984736508,-1.6434913632402488,2.9101876878282393,1.1481536233022935,22.553228627098935,IV,IV
5,target_rv,PSX,125,0.9470242876644948,0.158349895675936,0.500320938792596,0.16403475532198256,0.504779830666839,0.1624760825909664,0.34432083711515477,0.11244063515219269,0.35315309996685706,0.10346127159077433,-3.242909627005908,5.201137473112362,1.2107315734265305,29.882476811783835,IV,MEAN
5,target_rv,PTC,95,4.713861987455293,0.35100690869242646,1.9602197230871088,0.42296552937577014,1.7990814870505585,0.3825503400294019,1.2071024987807364,0.2425017153584213,3.0819110335098596,0.28193834944183116,-2.0110927999566006,0.45280738017012234,1.017311373608956,26.60944811813351,IV,IV
5,target_rv,PWR,105,1.152097349629089,0.17737672945114996,0.501045865995618,0.17762908638809718,0.49714644858920576,0.12471332601922341,0.37879483500348177,0.1375349412861616,0.4717794703086227,0.12359920673386289,-2.5560343629379703,7.55605387664626,1.2661063511134796,35.950918730600904,IV,MEAN
5,target_rv,PYPL,125,1.3500428638160151,0.20556066930789343,0.5285118348491752,0.1846137045623798,0.5790547024172683,0.18690790643890193,0.3484145660766361,0.14172235714801293,0.755934685336058,0.1670932662492442,-2.2819862503884125,5.903781142061561,1.1915473545910817,36.72530386507194,IV,IV
5,target_rv,QCOM,125,1.9882940813780279,0.24589818858076676,0.7353745728227615,0.2068033329834156,0.6832953752435192,0.19774922331768918,0.45931578961128394,0.15997013684715147,0.9854910214747817,0.18079863395210968,-2.4368557306221943,5.19485458342682,1.1841109951167903,33.41073913791239,IV,IV
5,target_rv,RCL,125,1.4227697160298018,0.20396066767128485,0.45490010468354847,0.1880663133051434,0.4779432749565384,0.19269772630400356,0.40139107052601525,0.16669249170898515,0.507917505860677,0.16529220187789598,-1.645172732394076,5.98162278049901,1.1772588991884292,39.72674253406605,IV,MEAN
5,target_rv,REGN,125,1.2761505854239696,0.20294512850494115,0.4841257848935846,0.19788806502387732,0.6112811092730075,0.2412153938068071,0.3524253963604095,0.15634717493029798,0.47639484051133035,0.1443329321756889,-1.3068640850719753,5.30970931653284,1.1701573214537435,36.51441606185063,IV,MEAN
5,target_rv,RF,102,1.824399418999446,0.1484320786401912,0.6068846524481691,0.1391547145800298,0.6384750586994938,0.14468605186965783,0.5414113806261868,0.12262467861048992,0.5093873259613669,0.10140101741610509,-2.3141204639698474,8.10867327878764,1.4233719431537208,27.261272807196868,MEAN,MEAN
5,target_rv,RJF,103,0.8339163314843305,0.10494541096865188,0.3058113571977567,0.09185124752901914,0.3175361893480214,0.0936569627796701,0.29479893500639975,0.08667087665564857,0.40830897890763546,0.08135228820198877,-2.6150397719875906,3.7474468523083795,1.1802500110886676,24.53771937254119,IV,MEAN
5,target_rv,RL,103,0.9003952767648756,0.14359973991681846,0.38554982554098494,0.14140999675570773,0.47005269079771894,0.1686147706283327,0.3917919771506214,0.1472294283982961,0.726310192051428,0.12743640913052076,-2.1186808527266665,9.511214528661382,1.3550711219535732,36.298001571019064,ARCH,MEAN
5,target_rv,RMD,103,0.946561157686156,0.09816569317979937,0.4443599149611716,0.12278302702529781,0.3738816273709478,0.09856102313433124,0.4725858706027543,0.1338139099424923,0.6200404518317181,0.08690833638616752,-1.689809005285754,9.384556947466088,1.462255285174931,29.68623277127997,GARCH,MEAN
5,target_rv,ROK,103,0.9440218259899844,0.11350777951373803,0.5135827156827647,0.141559530039292,0.5677925586512591,0.1568021903012089,0.42307998261707547,0.12500783481159844,0.522072154228476,0.0980648267186923,-1.3618564512412867,8.160370503639898,1.3832196460414958,29.45460890695044,IV,MEAN
5,target_rv,ROL,86,4.256133063501551,0.20163488283892408,0.7228608229418494,0.1323451364045455,0.7197009153220753,0.13261252868948042,0.48315731811174983,0.11516494473600856,0.8472462420522205,0.13056430610214545,-1.9174104444335105,2.0115615299577416,1.0993037094813762,22.26822203602876,IV,IV
5,target_rv,ROP,101,1.1478236769132804,0.11096541553887929,0.4426270397871327,0.09161306389153623,0.475860256731422,0.09922054419244149,0.4218061216592092,0.08849546596098787,0.40836606650925805,0.0709837517583743,-2.5124701097632176,5.662580926605469,1.3633611399314578,21.246473380470018,MEAN,MEAN
5,target_rv,ROST,125,2.8312052095535236,0.17215200961790597,0.6579296532239514,0.13757618256185342,0.7071818166114096,0.14927327067263102,0.5462714022034625,0.13023859788094425,0.7245934210779303,0.11564527031409975,-1.8430580994125796,6.772747854367115,1.350283461783451,26.107796731308085,IV,MEAN
5,target_rv,RSG,101,1.7271972759731105,0.13127950325161214,0.6031849714530634,0.09926618813466463,0.6073429183761404,0.10165894199414313,0.4826028713399269,0.08966737649727968,0.6730431957289902,0.09795052488980605,-1.8828095774838618,3.461576682507636,1.2129135418743513,19.71970968820651,IV,IV
5,target_rv,RTX,125,1.4084293749345087,0.160134857976675,0.937308778220824,0.2205974663581758,0.9823054157917361,0.2330313858415437,0.4536271113727824,0.10427568050292768,0.8489971034195977,0.11822026625661682,-3.2479657945394105,3.7058342452910025,1.1958393678425752,22.628660059710114,IV,IV
5,target_rv,RVTY,97,0.766711861477515,0.19567064194511546,0.3440577091742254,0.15707180119563457,0.34006597319463827,0.1550913988363183,0.3247668286896831,0.14858875889897347,0.4812786013730699,0.15961734260932062,-2.543706969321991,3.477139824276793,1.0989996932465576,38.59987314039945,IV,IV
5,target_rv,SBAC,101,0.7869789510913795,0.11049544982977706,0.45578152034821995,0.11029016013313668,0.4217801831548169,0.10207011681833238,0.5090712634011416,0.12024395142929543,0.44862199870264474,0.0961545803310945,-1.6998575942555338,6.530940884291818,1.329341562756632,26.361237521093383,GARCH,MEAN
5,target_rv,SBUX,125,0.7797570351319989,0.1311643652421424,0.3119235604510947,0.12251728394452353,0.3282191295525405,0.12803473071199126,0.29500467113422185,0.12377041573191278,0.3644234463583719,0.0952786542586156,-2.276195339945294,6.6491314306443545,1.2518163592764655,33.05381558122556,IV,MEAN
5,target_rv,SCHW,125,1.186589039812865,0.12547592813258868,0.5092028676593957,0.12351533876465236,0.5119468246718768,0.12003811850584183,0.5030313502605444,0.11915777490432232,0.5225095817701797,0.08967760926486405,-1.7216946665717454,7.273301607108087,1.3875747651951706,26.03949141166225,IV,MEAN
5,target_rv,SHW,101,1.1424609519360531,0.13256689288847284,0.5163465598494664,0.11225939357439346,0.513924934580816,0.11108389160681104,0.44292678021214804,0.09662268379301239,0.51508553729987,0.0974445773502934,-3.1858201497035306,3.4744561854602214,1.1821999126909841,22.543928470844865,IV,IV
5,target_rv,SJM,99,2.1043367016195282,0.17002342818203592,0.44296235415719176,0.1336752721384414,0.5014881408881858,0.15373671833449018,0.35059238665841436,0.09808562956241788,0.4639412109009212,0.11193924300200411,-2.3678522446948334,1.4116555359832306,1.0595067129092983,25.134282227444118,IV,IV
5,target_rv,SLB,125,0.5914804880360873,0.12429419377724202,0.26391535595201815,0.11237736513471834,0.2703279743195414,0.1150551210498222,0.24023529694705154,0.10391503678069672,0.21530007189509193,0.09242299174417264,-2.23504580750386,5.359741698011867,1.1885355210935813,33.7880276089278,MEAN,MEAN
5,target_rv,SMCI,125,1.0772884220762458,0.39248500630669225,0.6922447820020748,0.4569617213861647,0.6856422280288879,0.449375314143279,0.3862818868811996,0.2730825826793599,0.5756700715824318,0.3208523484324251,-2.3711019779680313,12.876781946928082,1.2299106339207722,68.88455212847366,IV,IV
5,target_rv,SNA,101,1.3236263731368554,0.15219726329209662,0.6521473575907492,0.14589167572474976,0.6833753967213422,0.13848321726204413,0.39311791494236503,0.0997712250544674,0.9411013583151435,0.1199137985040072,-1.6347021551224146,4.067749212103317,1.2353436634137323,21.352043818124837,IV,IV
5,target_rv,SNPS,125,9.980490816278788,0.7999346886264254,3.704238549518565,0.6774095983483323,3.518136386284859,0.6936745183916743,3.195896940040184,0.6146721161325507,4.970634755643511,0.632018782806518,-1.2781108670109445,-6.868991657599953,0.8569927639901861,41.16348452513373,IV,IV
5,target_rv,SO,125,0.28549784255641525,0.04829183582219996,0.26621687407977285,0.05895318029758849,0.3142974587349237,0.060479529114112064,0.282997541056316,0.06347594952179059,0.1912256460757656,0.03901431627043826,-0.043005244819446634,4.803735800451234,1.3584639301188424,18.204626090469063,MEAN,MEAN
5,target_rv,SOLV,98,3.2632243712400397,0.18663890423527893,0.5984535802337878,0.15862123319652255,0.5908328849355504,0.15500202088091716,0.4703356134624279,0.13136297308171582,0.6089065219881791,0.12338341170147754,-1.5150109318652927,6.6645487584600165,1.283531702873888,30.1700287132866,IV,MEAN
5,target_rv,SPG,103,0.4940286866494163,0.07565591378219483,0.5133562585382999,0.11863738881808984,0.5204505079213971,0.12300673217845576,0.32578097735792144,0.0802211732867307,0.2988736022602651,0.06435312825673585,-1.1906854911809723,6.004855173307647,1.3690531389441851,22.275832275647947,MEAN,MEAN
5,target_rv,SPGI,125,0.9435356875351095,0.14109806405730652,0.6028337602114169,0.12190492580596728,0.6006463796810138,0.12147736328102354,0.5506465213257247,0.10925172724427169,0.8013603893889365,0.10868021860003046,-2.2942447621217634,3.7862613382952737,1.2136270192126748,21.509961983698613,IV,MEAN
5,target_rv,SRE,96,1.2847965393647849,0.10194688334618877,0.9335600002016524,0.20114822922756187,0.6524465060819055,0.13977427297030556,0.5111845299527089,0.10778999787619399,0.47514532994940756,0.07979517321722618,-1.8062564700256365,6.726825521735834,1.3866895859356554,24.122756952005016,MEAN,MEAN
5,target_rv,STE,94,1.6902407591937343,0.14401402311357409,0.7085999770494412,0.14474578129208152,0.6416325868777093,0.13514248338345067,0.44128114133646357,0.11093223550166195,0.8922428090535169,0.11737341725685312,-2.256910301827208,3.9866025991015097,1.2064833465816776,23.293741238122692,IV,IV
